epoch,train_loss,val_loss,val_multi,rmse_temp,mae_temp,mse_power,r2_temp,val_rollout_windows,val_rollout_h2_rmse,val_rollout_h4_rmse,val_rollout_rmse,val_rollout_weighted_rmse,val_rollout_h2_weight,val_rollout_h4_weight
34,0.718159003292813,0.562402617600229,0.6614514589309692,0.484900573955872,0.3949536979198456,0.0015145838260650635,0.8030046747605247,256.0,0.7114753019263489,0.8891813131352618,0.8003283075308054,0.8003283075308054,0.5,0.5
35,0.70472311798264,0.5794412957297431,0.6728593177265592,0.5013621669944417,0.4006485641002655,0.0013565423432737589,0.7894022831598284,256.0,0.7309757920785863,0.9078881816694925,0.8194319868740394,0.8194319868740394,0.5,0.5
36,0.7529038865776623,0.566331234243181,0.7043615778287252,0.4484521876731028,0.3693288564682007,0.0015094901900738478,0.8315066336064082,256.0,0.683007094265232,0.8999872676649482,0.7914971809650901,0.7914971809650901,0.5,0.5
37,0.9020206691587672,0.5356737209690942,0.6621952056884766,0.4392876546652957,0.3671177327632904,0.00200654030777514,0.8383228934127869,256.0,0.6669482297196887,0.8728750034339047,0.7699116165767967,0.7699116165767967,0.5,0.5
38,0.6553954429486218,0.47770751847161186,0.56808117363188,0.4389754178446507,0.3618311882019043,0.0013699426781386137,0.8385526493462854,256.0,0.647778066291836,0.8185310597475144,0.7331545630196752,0.7331545630196752,0.5,0.5
39,0.858523460872033,0.7984076026413176,0.9357860270473692,0.5932350184079712,0.4733083248138428,0.001275416580028832,0.7051479844037238,256.0,0.8727298615305372,1.102201585202013,0.9874657233662751,0.9874657233662751,0.5,0.5
40,0.8046710894388311,0.6263869139883254,0.7243215839068095,0.5143072455871727,0.4324494004249573,0.0011947877937927842,0.7783866989084852,256.0,0.7434880989341082,0.9173966944210513,0.8304423966775798,0.8304423966775798,0.5,0.5
41,0.7350988212753745,0.5498200290732913,0.6725460324022505,0.45239508144882135,0.37389060854911804,0.0011668286751955748,0.8285307404087424,256.0,0.6796836349289358,0.8817029914522168,0.7806933131905762,0.7806933131905762,0.5,0.5
42,0.6919182547751594,0.4355238841639625,0.5333875566720963,0.4092109504355516,0.33712315559387207,0.0011193500831723213,0.8597040894460807,256.0,0.6164767603660242,0.8015530772197229,0.7090149187928736,0.7090149187928736,0.5,0.5
43,0.6659746134982389,0.5427763925658332,0.6759332418441772,0.44189367136160296,0.37020328640937805,0.0010347102070227265,0.8363989500752294,256.0,0.6742523518100723,0.888927361295978,0.7815898565530252,0.7815898565530252,0.5,0.5
44,0.6198828790117713,0.48385460509194267,0.5888226495848762,0.43646460015009375,0.36065247654914856,0.0010433325078338385,0.8403942300518219,256.0,0.6547959337422748,0.8443336089575048,0.7495647713498899,0.7495647713498899,0.5,0.5
45,0.630458273431834,0.4328521755006578,0.5301809625493156,0.41477358237210465,0.33425039052963257,0.001053604413755238,0.8558639257597944,256.0,0.6260514190573819,0.8137696553939461,0.719910537225664,0.719910537225664,0.5,0.5
46,0.5886403865673963,0.4819759892092811,0.5818261073695289,0.43966550993002,0.36021682620048523,0.000990297761745751,0.8380446390193025,256.0,0.6555556285819891,0.84064277107027,0.7480991998261295,0.7480991998261295,0.5,0.5
