epoch,train_loss,train_rmse_temp,val_loss,val_rmse_temp,loss_c_prior_train,loss_c_prior_val,c_zon_j_per_k,czon_lr
1,0.7742528021335602,0.8798993527889252,0.48647424578666687,0.6974770426750183,1.7469574231654406e-08,1.3975659385323524e-07,530198.5,0.001
2,0.7732193768024445,0.8791935443878174,0.4863990545272827,0.697422981262207,2.2763970264350064e-07,5.604533726000227e-07,530396.9375,0.001
3,0.7721883356571198,0.8787055611610413,0.48632484674453735,0.6973696351051331,7.178578016464598e-07,1.259949385712389e-06,530595.375,0.001
4,0.7711622416973114,0.8766888976097107,0.48625174164772034,0.6973170042037964,1.4872321116854437e-06,2.2389585865312256e-06,530793.625,0.001
5,0.7701141238212585,0.8766112923622131,0.4861798584461212,0.697265088558197,2.5345148060296196e-06,3.490350536594633e-06,530991.4375,0.001
6,0.7690750062465668,0.8769683241844177,0.4861089587211609,0.697213888168335,3.855073828162858e-06,5.018410774937365e-06,531189.0,0.001
7,0.7680443525314331,0.876277893781662,0.4860391616821289,0.6971634030342102,5.452301138575422e-06,6.823139301559422e-06,531386.5,0.001
8,0.7670222818851471,0.875606119632721,0.4859703481197357,0.6971135139465332,7.32619673726731e-06,8.904536116460804e-06,531583.9375,0.001
9,0.7659917771816254,0.8751237392425537,0.4859026372432709,0.6970643401145935,9.47373791859718e-06,1.1249802810198162e-05,531781.0,0.001
10,0.7650099992752075,0.8745755553245544,0.48583561182022095,0.6970155835151672,1.1894216186192352e-05,1.3883117389923427e-05,531978.8125,0.001
11,0.7639868557453156,0.8738661110401154,0.4857698082923889,0.6969676613807678,1.4593321338907117e-05,1.6785284969955683e-05,532176.0625,0.001
12,0.7629666328430176,0.8734360039234161,0.48570510745048523,0.6969204545021057,1.7560394553584047e-05,1.995418278966099e-05,532372.9375,0.001
13,0.7619753777980804,0.8728502094745636,0.4856413006782532,0.6968737840652466,2.0797751858481206e-05,2.3396918550133705e-05,532570.0,0.001
14,0.7609348595142365,0.8723069131374359,0.48557886481285095,0.6968280673027039,2.4299370124936104e-05,2.708370448090136e-05,532765.75,0.001
15,0.7599766850471497,0.8715716302394867,0.48551714420318604,0.6967827677726746,2.8063663194188848e-05,3.106136864516884e-05,532962.4375,0.001
16,0.7589743137359619,0.8711030781269073,0.48545652627944946,0.6967382431030273,3.210411887266673e-05,3.5300126910442486e-05,533158.5625,0.001
17,0.7579922080039978,0.8706191778182983,0.4853968322277069,0.6966942548751831,3.6410632674233057e-05,3.980990732088685e-05,533354.8125,0.001
18,0.7569969296455383,0.8700313568115234,0.4853383004665375,0.696651041507721,4.098197678104043e-05,4.4577973312698305e-05,533550.4375,0.001
19,0.756007581949234,0.8693834543228149,0.48528075218200684,0.6966084837913513,4.581073153531179e-05,4.9588794354349375e-05,533745.75,0.001
20,0.7550190985202789,0.8689072728157043,0.48522433638572693,0.6965667009353638,5.088808393338695e-05,5.486643931362778e-05,533940.5,0.001
21,0.7540734708309174,0.8681872487068176,0.4851686358451843,0.6965252757072449,5.623949982691556e-05,6.0425736592151225e-05,534135.9375,0.001
22,0.7531110942363739,0.8675425946712494,0.4851139783859253,0.6964846253395081,6.186585233081132e-05,6.623772787861526e-05,534331.25,0.001
23,0.7521364688873291,0.8670809268951416,0.48506033420562744,0.696444571018219,6.774472421966493e-05,7.230033224914223e-05,534526.125,0.001
24,0.7511608600616455,0.8665603399276733,0.4850078523159027,0.696405291557312,7.386575089185499e-05,7.861145422793925e-05,534720.25,0.001
25,0.7502203285694122,0.8661362528800964,0.48495611548423767,0.6963664889335632,8.024305861908942e-05,8.518662070855498e-05,534914.75,0.001
26,0.7492444217205048,0.8654383420944214,0.4849057197570801,0.6963285803794861,8.687543595442548e-05,9.200753993354738e-05,535108.25,0.001
27,0.7483210265636444,0.8650225698947906,0.48485592007637024,0.6962910294532776,9.377134119858965e-05,9.90911212284118e-05,535302.375,0.001
28,0.7473508417606354,0.864111602306366,0.4848073720932007,0.6962543725967407,0.00010090160139952786,0.00010639801621437073,535495.4375,0.001
29,0.7464063763618469,0.863847941160202,0.48475971817970276,0.6962182521820068,0.00010827347068698145,0.0001139648084063083,535688.25,0.001
30,0.7454793751239777,0.862935483455658,0.48471298813819885,0.6961827278137207,0.00011590524081839249,0.00012177046301076189,535881.25,0.001
31,0.7445187866687775,0.8617125153541565,0.48466745018959045,0.6961479783058167,0.00012376500308164395,0.0001298129209317267,536073.0625,0.001
32,0.7435952425003052,0.8621927499771118,0.4846227467060089,0.6961137652397156,0.00013186071009840816,0.00013809010852128267,536265.0625,0.001
33,0.7426683902740479,0.8615324795246124,0.4845789670944214,0.696080207824707,0.0001402016860083677,0.0001466231042286381,536456.75,0.001
34,0.741738498210907,0.8611832857131958,0.48453620076179504,0.696047306060791,0.00014879845548421144,0.00015538811567239463,536648.0625,0.001
35,0.7408327460289001,0.8606716990470886,0.48449426889419556,0.6960148811340332,0.00015762707334943116,0.00016440756735391915,536839.625,0.001
36,0.7399038374423981,0.8601260483264923,0.4844532310962677,0.6959831118583679,0.0001666977332206443,0.0001736562990117818,537030.5625,0.001
37,0.7389718294143677,0.8594698011875153,0.4844133257865906,0.6959520578384399,0.00017598409613128752,0.00018310650193598121,537220.5625,0.001
38,0.7380987405776978,0.8589799702167511,0.48437413573265076,0.6959214210510254,0.0001855356022133492,0.0001928600249812007,537411.625,0.001
39,0.737214058637619,0.8582093119621277,0.48433566093444824,0.695891261100769,0.0001953659811988473,0.00020286663493607193,537603.0625,0.001
40,0.7362840473651886,0.8557055294513702,0.48429831862449646,0.6958618760108948,0.00020540886180242524,0.00021307062706910074,537793.25,0.001
41,0.7353934943675995,0.8571567535400391,0.4842618405818939,0.6958330273628235,0.000215675616345834,0.00022352499945554882,537983.5,0.001
42,0.7344752550125122,0.8566731512546539,0.48422640562057495,0.6958048939704895,0.00022616389469476417,0.00023414216411765665,538172.5,0.001
43,0.733604371547699,0.8562683761119843,0.48419174551963806,0.6957772374153137,0.00023685739870416,0.00024506537010893226,538362.125,0.001
44,0.7327182590961456,0.8553295135498047,0.4841579794883728,0.6957501769065857,0.0002478428650647402,0.0002561765431892127,538551.5,0.001
45,0.7318196296691895,0.8548375368118286,0.48412513732910156,0.6957237124443054,0.00025900053151417524,0.0002675028517842293,538740.0,0.001
46,0.7309282124042511,0.8548594415187836,0.4840933084487915,0.6956979632377625,0.0002703724894672632,0.00027904228772968054,538927.875,0.001
47,0.730064868927002,0.8540988862514496,0.48406222462654114,0.6956726312637329,0.0002819728397298604,0.00029082541004754603,539116.0,0.001
48,0.7291957437992096,0.8538117706775665,0.4840320348739624,0.6956478953361511,0.00029381687636487186,0.0003028521896339953,539304.0625,0.001
49,0.7283307909965515,0.8533381521701813,0.48400256037712097,0.6956236958503723,0.000305887806462124,0.00031508877873420715,539492.0625,0.001
50,0.7274509370326996,0.8528404533863068,0.4839741587638855,0.6956000924110413,0.0003181677166139707,0.0003275331691838801,539679.25,0.001
51,0.7266144156455994,0.852324366569519,0.48394641280174255,0.6955769658088684,0.000330706883687526,0.00034025375498458743,539867.1875,0.001
52,0.7257263660430908,0.851801186800003,0.483919620513916,0.6955544948577881,0.0003434527025092393,0.00035310914972797036,540053.8125,0.001
53,0.7248681485652924,0.8512102961540222,0.4838937819004059,0.6955326199531555,0.00035634959931485355,0.00036620290484279394,540240.0,0.001
54,0.7240438163280487,0.8493766486644745,0.4838685691356659,0.6955111026763916,0.00036953945527784526,0.0003795721859205514,540427.125,0.001
55,0.7231966853141785,0.8496610820293427,0.48384416103363037,0.6954901814460754,0.00038296882121358067,0.00039314336027018726,540614.0,0.001
56,0.7223350703716278,0.8497390449047089,0.48382076621055603,0.695469856262207,0.0003965808282373473,0.0004069143906235695,540799.875,0.001
57,0.7214863300323486,0.8492520153522491,0.48379820585250854,0.6954501271247864,0.00041037249320652336,0.00042088335612788796,540985.375,0.001
58,0.7206499874591827,0.848484992980957,0.483776330947876,0.6954308748245239,0.0004244000738253817,0.00043504827772267163,541170.625,0.001
