r_time,r_sev,m_s,violation_pct,rmse_center_c,rmse_22_c,mean_power_w,energy_kwh,within_band_pct,t_min_c,t_max_c,t_mean_c,controller,scenario,label,start_day_index,start_time_sec,duration_days,step_sec,daily_mean_t_amb_c
0.19270833333333334,0.18654063113510708,0.3792489644684404,19.270833333333336,1.2555160527326112,1.2555160527326112,892.5636981074038,299.9014025640877,80.72916666666666,19.775520892689883,28.47697514724257,22.000822331983766,hdrl,peak_heat_window,Peak heat window,3,259200.0,14,900,-24.4
0.2767857142857143,0.2003295839864284,0.4771152982721427,27.67857142857143,1.4117638410817295,1.4117638410817295,1041.8194867680227,350.0513475540556,72.32142857142857,19.21129057561558,28.80791001567428,21.574824563242302,hdrl,typical_heat_window,Typical heat window,37,3196800.0,14,900,2.4
