temp_rmse_c,temp_bias_c,power_rmse_w,power_bias_w,action_rmse,boptest_m_s,surrogate_m_s,ms_gap,boptest_violation_pct,surrogate_violation_pct,violation_gap_pct,boptest_energy_kwh,surrogate_energy_kwh,energy_gap_kwh,scenario,label,start_day_index,duration_days,step_sec
5.127373712061599,-2.2043488823507937,1476.8919232526362,-600.4333832911025,1.0907283459860975,1.1808263835593207,0.16883986336844306,-1.0119865201908775,83.18452380952381,0.2976190476190476,-82.88690476190476,581.4278132579783,379.68219647216796,-201.74561678581034,peak_heat_window,Peak heat window,3,14,900
5.2905946783040045,-2.103849806958126,1651.8689832202094,-699.7254035550106,1.0821667546657374,1.217237877083683,0.09285000392368861,-1.1243878731599943,85.9375,0.1488095238095238,-85.78869047619048,619.1487826983654,384.04104710388185,-235.10773559448353,typical_heat_window,Typical heat window,37,14,900
