r_time,r_sev,m_s,violation_pct,rmse_center_c,rmse_22_c,mean_power_w,energy_kwh,within_band_pct,t_min_c,t_max_c,t_mean_c,controller,scenario,label,start_day_index,start_time_sec,duration_days,step_sec,daily_mean_t_amb_c,mode
0.3169642857142857,0.1483821699812443,0.46534645569553,31.69642857142857,1.6330003060568727,1.6330003060568727,1281.5465989314987,430.5996572409836,68.30357142857143,18.88925347133045,27.561172079549863,22.75009867072571,thermostatic,peak_heat_window,Peak heat window,3,259200.0,14,900,-24.4,scratch
0.4553571428571428,0.1222307584701596,0.5775879013273024,45.535714285714285,1.9193981745112,1.9193981745112,1443.4761744791442,485.0079946249924,54.46428571428571,18.81137129470881,26.93353820328383,22.789625309467333,thermostatic,typical_heat_window,Typical heat window,37,3196800.0,14,900,2.4,scratch
0.8392857142857143,0.4308191125639951,1.2701048268497095,83.92857142857143,5.891030644472953,5.891030644472953,1722.4156312880064,578.7316521127701,16.071428571428573,15.82076475837266,34.33965870153588,25.46256551681676,thermostatic,peak_heat_window,Peak heat window,3,259200.0,14,900,-24.4,warmstart
0.8683035714285714,0.4205417562970031,1.2888453277255745,86.83035714285714,5.4471965405286,5.4471965405286,1794.613743576561,602.9902178417246,13.169642857142858,16.62725633051548,34.09300215112808,24.660421079909025,thermostatic,typical_heat_window,Typical heat window,37,3196800.0,14,900,2.4,warmstart
