epoch,train_loss,train_rmse_temp,val_loss,val_rmse_temp,loss_c_prior_train,loss_c_prior_val,c_zon_j_per_k,czon_lr
20,1.01353120803833,1.0052678883075714,0.1375274509191513,0.3708120286464691,6.875534018035978e-05,7.401326001854613e-05,423629.1875,0.001
21,1.085761845111847,1.025664359331131,0.13747148215770721,0.37073302268981934,7.583186743431725e-05,8.142655133269727e-05,423807.25,0.001
22,1.0620023012161255,1.02070152759552,0.13741512596607208,0.37065330147743225,8.334180165547878e-05,8.926567534217611e-05,423987.0625,0.001
23,1.026305913925171,1.0100106298923492,0.13735835254192352,0.3705728054046631,9.129759928327985e-05,9.754033817443997e-05,424168.78125,0.001
24,1.0402821004390717,1.0146186649799347,0.1373014748096466,0.37049195170402527,9.968257290893234e-05,0.00010624068090692163,424351.59375,0.001
25,0.9627165794372559,0.9804123938083649,0.13724453747272491,0.3704107999801636,0.00010846537770703435,0.00011533313227118924,424535.1875,0.001
26,0.9556554853916168,0.9761950373649597,0.1371871829032898,0.3703288435935974,0.00011775461825891398,0.00012492673704400659,424720.875,0.001
27,0.9521964490413666,0.9740671813488007,0.13713090121746063,0.3702482283115387,0.00012736982898786664,0.00013472640421241522,424903.59375,0.001
28,1.039052277803421,1.0140834748744965,0.1370750516653061,0.370168000459671,0.00013722878065891564,0.00014485012798104435,425085.625,0.001
29,0.996395468711853,0.9978274703025818,0.13701923191547394,0.3700876235961914,0.00014745566295459867,0.00015538811567239463,425268.28125,0.001
30,0.9311782121658325,0.9599532783031464,0.13696345686912537,0.37000709772109985,0.0001581101241754368,0.00016629608580842614,425451.375,0.001
31,0.8717713207006454,0.9062237739562988,0.13690826296806335,0.36992719769477844,0.0001691237121121958,0.00017749780090525746,425633.1875,0.001
32,0.9739524722099304,0.9867518544197083,0.13685402274131775,0.36984848976135254,0.00018028924387181178,0.00018890727369580418,425812.53125,0.001
33,0.9530787765979767,0.9747337102890015,0.13679926097393036,0.36976879835128784,0.00019183957920176908,0.00020080723334103823,425994.21875,0.001
34,0.9622198343276978,0.9802301228046417,0.13674427568912506,0.36968860030174255,0.00020389838027767837,0.0002131541696144268,426177.21875,0.001
35,1.0442098379135132,1.0153479278087616,0.13669003546237946,0.3696092665195465,0.00021619696781272069,0.0002257548039779067,426358.5,0.001
36,1.018395334482193,1.0067684650421143,0.13663451373577118,0.3695278763771057,0.00022907454695086926,0.00023907102877274156,426544.71875,0.001
37,1.0001327395439148,0.9993798136711121,0.1365794837474823,0.36944693326950073,0.00024244171800091863,0.00025267782621085644,426729.90625,0.001
38,0.8746354877948761,0.9100874066352844,0.13652463257312775,0.3693660795688629,0.0002562192967161536,0.00026666122721508145,426915.15625,0.001
39,1.0288161635398865,1.0103724896907806,0.13647107779979706,0.3692868947982788,0.00027009358745999634,0.00028076546732336283,427096.84375,0.001
40,0.8647162616252899,0.89902663230896,0.13641676306724548,0.36920639872550964,0.00028452964033931494,0.0002954298397526145,427281.65625,0.001
41,0.9675936698913574,0.9833358228206635,0.13636437058448792,0.3691285252571106,0.0002989916829392314,0.0003099971218034625,427460.5625,0.001
42,0.8948396146297455,0.9307349622249603,0.13631117343902588,0.3690492510795593,0.00031379814026877284,0.0003251900780014694,427642.90625,0.001
43,0.980426162481308,0.9901053607463837,0.13625842332839966,0.36897042393684387,0.00032916959025897086,0.00034071129630319774,427824.5,0.001
44,0.9605019688606262,0.9793404638767242,0.1362072378396988,0.3688937723636627,0.00034458821755833924,0.0003560902550816536,428001.15625,0.001
45,0.9118941426277161,0.9457482993602753,0.1361565887928009,0.36881768703460693,0.0003601260104915127,0.0003717351355589926,428176.6875,0.001
46,1.014375001192093,1.0049949288368225,0.1361074149608612,0.3687436282634735,0.00037552362482529134,0.0003873032983392477,428347.625,0.001
47,1.1963832825422287,1.0202199518680573,0.13605733215808868,0.3686680197715759,0.0003911509702447802,0.00040353561053052545,428522.40625,0.001
48,1.123670518398285,1.0273402631282806,0.13600556552410126,0.3685896396636963,0.0004076174518559128,0.0004206877201795578,428703.6875,0.001
49,0.866088941693306,0.9015507400035858,0.13595223426818848,0.3685086667537689,0.0004253886581864208,0.0004388358793221414,428891.1875,0.001
50,0.8175483345985413,0.8301951885223389,0.1359013319015503,0.3684311807155609,0.00044341449392959476,0.00045655181747861207,429070.75,0.001
51,0.9817631542682648,0.9907347857952118,0.13585250079631805,0.3683566749095917,0.00046083051711320877,0.00047391216503456235,429243.65625,0.001
52,1.032626062631607,1.0111666321754456,0.13580334186553955,0.36828142404556274,0.00047829202958382666,0.0004918079357594252,429418.40625,0.001
53,0.9751379489898682,0.9873904287815094,0.135753333568573,0.36820468306541443,0.000496525492053479,0.0005103799630887806,429596.65625,0.001
54,0.9464536905288696,0.9709580540657043,0.13570444285869598,0.3681294620037079,0.0005150983924977481,0.0005289452383294702,429771.71875,0.001
55,1.0232205390930176,1.007954329252243,0.13565634191036224,0.3680552840232849,0.0005336155591066927,0.0005475743673741817,429944.375,0.001
56,1.0959883034229279,1.0246348083019257,0.13560843467712402,0.3679811656475067,0.0005522583378478885,0.0005665712524205446,430117.21875,0.001
57,0.9635744392871857,0.9811887741088867,0.1355600357055664,0.3679061233997345,0.0005713354330509901,0.0005860767560079694,430292.21875,0.001
58,1.038791686296463,1.012824922800064,0.1355108916759491,0.36782968044281006,0.0005912013293709606,0.0006063350010663271,430470.71875,0.001
59,0.9359109401702881,0.964148759841919,0.13546252250671387,0.3677542507648468,0.0006114285788498819,0.0006266509299166501,430646.9375,0.001
60,0.9972807765007019,0.997786819934845,0.13541457056999207,0.367679238319397,0.0006317565857898444,0.0006472531240433455,430822.46875,0.001
61,1.0589033663272858,1.0179299712181091,0.13536664843559265,0.3676041066646576,0.0006523438787553459,0.0006681884988211095,430998.3125,0.001
62,0.9023441970348358,0.9385991096496582,0.13531789183616638,0.36752742528915405,0.0006736836221534759,0.000689907930791378,431178.09375,0.001
63,0.8682385981082916,0.9053067266941071,0.13527001440525055,0.3674519658088684,0.0006954660348128527,0.0007116184569895267,431355.09375,0.001
64,0.9390839636325836,0.9663855731487274,0.13522350788116455,0.36737844347953796,0.0007169553718995303,0.0007331488304771483,431527.71875,0.001
65,0.9325850307941437,0.9620221853256226,0.13517683744430542,0.3673044443130493,0.0007386175857391208,0.00075510487658903,431701.625,0.001
66,0.9767102599143982,0.9881490170955658,0.1351301223039627,0.3672301471233368,0.0007607074221596122,0.000777544395532459,431876.375,0.001
67,0.8886021673679352,0.9265062808990479,0.13508354127407074,0.36715587973594666,0.0007833096606191248,0.0008002585382200778,432051.3125,0.001
68,1.1561425477266312,1.0242378413677216,0.1350378692150116,0.3670828640460968,0.0008056724036578089,0.0008229713421314955,432223.3125,0.001
69,0.9407637417316437,0.9675803184509277,0.13499054312705994,0.36700698733329773,0.0008289570978377014,0.0008468898595310748,432402.3125,0.001
70,0.9627730250358582,0.980798214673996,0.13494376838207245,0.3669317960739136,0.0008528498583473265,0.0008709257817827165,432579.8125,0.001
71,0.9984169602394104,0.9980779886245728,0.13489699363708496,0.3668563663959503,0.0008770261774770916,0.0008954122313298285,432758.125,0.001
72,0.8634746670722961,0.9007326066493988,0.13485026359558105,0.3667807877063751,0.0009017699048854411,0.0009203538065776229,432936.90625,0.001
73,0.9494426250457764,0.9730885326862335,0.1348045915365219,0.3667067289352417,0.0009265369444619864,0.0009450516081415117,433112.15625,0.001
74,1.069200187921524,1.0193508863449097,0.13475963473320007,0.3666336238384247,0.0009509627998340875,0.0009697793866507709,433285.4375,0.001
75,1.0209290981292725,1.0065380930900574,0.13471314311027527,0.3665578067302704,0.0009762454137671739,0.000995789305306971,433465.28125,0.001
76,0.9438685774803162,0.9696823060512543,0.13466687500476837,0.36648204922676086,0.001002341159619391,0.0010222044074907899,433645.15625,0.001
77,0.8906185925006866,0.9289942681789398,0.13462065160274506,0.36640623211860657,0.00102902646176517,0.0010489034466445446,433825.21875,0.001
78,1.062830001115799,1.0178668200969696,0.13457585871219635,0.3663325309753418,0.0010555029148235917,0.0010752587113529444,434000.59375,0.001
79,0.9496873021125793,0.973302960395813,0.13453151285648346,0.3662593364715576,0.0010818144655786455,0.0011017509968951344,434174.875,0.001
80,0.9731532633304596,0.9862886071205139,0.13448698818683624,0.36618563532829285,0.0011085141450166702,0.0011287579545751214,434350.4375,0.001
81,1.0846627950668335,1.021418184041977,0.13444311916828156,0.3661128282546997,0.0011353453737683594,0.0011557675898075104,434524.15625,0.001
82,0.901856005191803,0.9391531348228455,0.13439849019050598,0.3660385012626648,0.001162987609859556,0.0011836871271952987,434701.53125,0.001
83,0.9518123865127563,0.9746068120002747,0.1343555897474289,0.36596691608428955,0.001190300507005304,0.0012108776718378067,434872.53125,0.001
84,0.9457765519618988,0.9709759652614594,0.1343119740486145,0.3658938407897949,0.001217900135088712,0.0012390484334900975,435047.34375,0.001
85,0.8748781383037567,0.9141846299171448,0.13426856696605682,0.365820974111557,0.001246253086719662,0.0012674072058871388,435221.875,0.001
86,1.005320817232132,1.0005418360233307,0.13422605395317078,0.3657493591308594,0.0012745229178108275,0.0012956061400473118,435393.4375,0.001
87,1.02941033244133,1.0088713765144348,0.13418392837047577,0.36567819118499756,0.0013026968226768076,0.0013239766703918576,435564.125,0.001
88,0.8663957715034485,0.9053860902786255,0.13414180278778076,0.36560678482055664,0.0013313188101164997,0.0013527947012335062,435735.5,0.001
89,0.9944764077663422,0.9960835576057434,0.13410033285617828,0.36553633213043213,0.001360004476737231,0.001381497597321868,435904.78125,0.001
90,0.9015375375747681,0.9392416775226593,0.13405902683734894,0.3654659390449524,0.001388818898703903,0.0014105017762631178,436073.9375,0.001
91,0.9558823704719543,0.9770104885101318,0.13401822745800018,0.3653962016105652,0.0014176833792589605,0.0014395902398973703,436241.8125,0.001
92,0.9843431413173676,0.9915742874145508,0.1339770406484604,0.36532559990882874,0.0014470635214820504,0.0014692679978907108,436411.84375,0.001
93,0.9772506952285767,0.988225907087326,0.13393627107143402,0.3652555048465729,0.0014767074608244002,0.0014991008210927248,436580.84375,0.001
94,0.9407149851322174,0.9679410457611084,0.1338953971862793,0.3651849925518036,0.0015067266067489982,0.0015294572804123163,436750.9375,0.001
95,0.9929653108119965,0.9953342080116272,0.1338547319173813,0.365114688873291,0.0015370097244158387,0.0015599672915413976,436920.6875,0.001
96,1.045478641986847,1.0129824578762054,0.13381406664848328,0.36504411697387695,0.0015675188624300063,0.0015910069923847914,437091.34375,0.001
97,0.8876914381980896,0.9274055063724518,0.13377253711223602,0.3649718761444092,0.0015989771345630288,0.0016230437904596329,437266.0625,0.001
98,0.9774539172649384,0.9882766902446747,0.13373123109340668,0.36489981412887573,0.0016312093939632177,0.001655322383157909,437440.59375,0.001
99,1.0603939890861511,1.0162112712860107,0.1336907595396042,0.3648289442062378,0.0016631007893010974,0.0016874487046152353,437612.4375,0.001
100,0.9595061242580414,0.9790514409542084,0.13364934921264648,0.36475619673728943,0.0016957349725998938,0.0017207539640367031,437788.875,0.001
101,1.023178368806839,1.00641268491745,0.13360804319381714,0.36468344926834106,0.0017291214317083359,0.001754384720697999,437965.5,0.001
102,0.8794755637645721,0.9198976457118988,0.13356700539588928,0.3646109104156494,0.001762953761499375,0.001788260298781097,438141.78125,0.001
103,0.9562000930309296,0.9772242307662964,0.1335269808769226,0.3645399808883667,0.0017963037244044244,0.0018216456519439816,438314.34375,0.001
104,0.9128006994724274,0.9487615525722504,0.1334860622882843,0.36446720361709595,0.0018303361139260232,0.0018563256599009037,438491.53125,0.001
105,1.0775419473648071,1.0188280940055847,0.1334456205368042,0.36439502239227295,0.0018648506375029683,0.0018910840153694153,438667.40625,0.001
106,0.9875780940055847,0.9928145110607147,0.13340483605861664,0.36432206630706787,0.0019000215106643736,0.001926499418914318,438845.4375,0.001
107,0.951840877532959,0.9747613072395325,0.13336482644081116,0.36425021290779114,0.001935267762746662,0.0019617367070168257,439020.8125,0.001
108,0.96262127161026,0.9807208180427551,0.13332490622997284,0.36417827010154724,0.001970627112314105,0.00199737842194736,439196.59375,0.001
109,0.9803131818771362,0.989495038986206,0.13328538835048676,0.3641068637371063,0.0020061777904629707,0.002033083001151681,439371.3125,0.001
110,0.9565697014331818,0.9774362146854401,0.13324563205242157,0.3640348017215729,0.00204230600502342,0.0020694509148597717,439547.71875,0.001
111,0.9156187474727631,0.9510875642299652,0.13320687413215637,0.3639642894268036,0.0020782765932381153,0.002105353632941842,439720.5,0.001
112,0.9498220682144165,0.9736138582229614,0.13316790759563446,0.36389315128326416,0.0021145630162209272,0.0021419180557131767,439895.0,0.001
113,1.0101995468139648,1.001627802848816,0.13312941789627075,0.36382272839546204,0.002150985295884311,0.0021784412674605846,440067.78125,0.001
114,1.088180959224701,1.0195401310920715,0.13309107720851898,0.3637522757053375,0.0021874511148780584,0.0022152732126414776,440240.875,0.001
115,0.8635938465595245,0.9043808281421661,0.1330523043870926,0.36368080973625183,0.0022248546592891216,0.0022530476562678814,440416.625,0.001
116,0.9390804767608643,0.9671702980995178,0.13301430642604828,0.3636105954647064,0.002262528403662145,0.0022904109209775925,440589.4375,0.001
117,0.879941999912262,0.9212259650230408,0.1329771727323532,0.36354169249534607,0.002299694810062647,0.00232743751257658,440759.1875,0.001
118,1.036829799413681,1.0097334384918213,0.13294027745723724,0.3634730875492096,0.0023364726221188903,0.002364575397223234,440928.3125,0.001
119,0.88978511095047,0.930393397808075,0.13290271162986755,0.3634029030799866,0.0023744271602481604,0.0024029421620070934,441101.5625,0.001
120,1.1592268645763397,1.0177264511585236,0.13286642730236053,0.3633349537849426,0.0024118408327922225,0.002440392505377531,441269.40625,0.001
