epoch,train_loss,val_loss,val_multi,rmse_temp,mae_temp,mse_power,r2_temp,val_rollout_windows,val_rollout_h2_rmse,val_rollout_h4_rmse,val_rollout_rmse,val_rollout_weighted_rmse,val_rollout_h2_weight,val_rollout_h4_weight
1,1.7063251405077822,0.6941834257708656,0.9886563486523099,0.4552910433539465,0.4081234633922577,0.01631653681397438,0.8263284233115673,256.0,0.7861780531143442,1.2037422976733663,0.9949601753938553,0.9949601753938553,0.5,0.5
2,0.40342222548582973,0.2751229620642132,0.3868872829609447,0.2915769194853043,0.2417972981929779,0.011442640796303749,0.9287710053362312,256.0,0.49659397197084426,0.7507901895564908,0.6236920807636676,0.6236920807636676,0.5,0.5
3,0.3580741601831773,0.5657848318417867,0.7377264963255988,0.44979772988891886,0.37651166319847107,0.00792725570499897,0.8304940148872432,256.0,0.7249774759222715,0.9996571225473636,0.8623172992348176,0.8623172992348176,0.5,0.5
4,0.336803835542763,0.14399411612086827,0.2013155130876435,0.21115475522051816,0.16535861790180206,0.005693729501217604,0.9626446968206716,256.0,0.35194329494762167,0.5371430724321095,0.44454318368986556,0.44454318368986556,0.5,0.5
5,0.2751869710490984,0.142013565533691,0.20070896877182853,0.20290905220626582,0.16446515917778015,0.004397764801979065,0.9655052196662879,256.0,0.3378088189954012,0.5256282180202146,0.43171851850780796,0.43171851850780796,0.5,0.5
6,0.33739376418730793,0.22138862808545431,0.3085434006320106,0.26369873192666354,0.2025904357433319,0.004087717272341251,0.9417405176978327,256.0,0.4451279374575215,0.6658663500200519,0.5554971437387867,0.5554971437387867,0.5,0.5
7,0.33054230712792454,0.6590410967667898,0.9526892834239535,0.4221296601449134,0.3787083625793457,0.003886860329657793,0.8507060315808521,256.0,0.7272280565294474,1.1439774096908089,0.9356027331101282,0.9356027331101282,0.5,0.5
8,0.46846376337549267,0.4611658751964569,0.6837366422017416,0.33849859941860505,0.290574312210083,0.0037236837670207024,0.9040015359560332,256.0,0.5935442909695329,0.9710184775303687,0.7822813842499508,0.7822813842499508,0.5,0.5
9,0.3091805518111762,0.11402364406320784,0.1595102788673507,0.1867777304289829,0.14302751421928406,0.003599494928494096,0.9707718922025647,256.0,0.31367464723134497,0.4744516065565294,0.3940631268939372,0.3940631268939372,0.5,0.5
10,0.250161640565185,0.1655798703432083,0.24293134113152823,0.2071679761441901,0.16667872667312622,0.0033841384574770927,0.964041978872908,256.0,0.3554430406393451,0.5770500182444123,0.4662465294418787,0.4662465294418787,0.5,0.5
11,0.2446136669639279,0.08194491060243712,0.11661100222004785,0.15604782733949396,0.11790060251951218,0.003269688691943884,0.9795983179808594,256.0,0.2608918423225546,0.41390864807801747,0.337400245200286,0.337400245200286,0.5,0.5
12,0.23765194240738363,0.12408831136094199,0.17974920901987287,0.18457313818004836,0.14812742173671722,0.0030655793379992247,0.9714577938780996,256.0,0.31158087155157904,0.49919579523936825,0.40538833339547364,0.40538833339547364,0.5,0.5
13,0.2659071631291333,0.08782549533579084,0.1275487889846166,0.15732196022463144,0.12072701007127762,0.0029324532952159643,0.9792637973762607,256.0,0.2678293058793445,0.43611021617442264,0.3519697610268836,0.3519697610268836,0.5,0.5
14,0.23955374736996257,0.095839058359464,0.14196222772200903,0.15562842833522988,0.12286479771137238,0.0029078659135848284,0.979707834916144,256.0,0.2628908457109203,0.4441750860776675,0.3535329658942939,0.3535329658942939,0.5,0.5
15,0.24709350571912878,0.11828170468409856,0.16289586201310158,0.1952959816623298,0.15101028978824615,0.0028744302690029144,0.9680451220935358,256.0,0.3221283565531802,0.48175658871759613,0.4019424726353882,0.4019424726353882,0.5,0.5
16,0.3104203899993616,0.2688064260615243,0.3884654972288344,0.26984969966936034,0.23005343973636627,0.0028017752338200808,0.9389909307524115,256.0,0.4579527299459744,0.7301530863291424,0.5940529081375584,0.5940529081375584,0.5,0.5
17,0.3038075772278449,0.13519390258524153,0.18883492714828914,0.20366365280792062,0.1600709855556488,0.0026897278148680925,0.9652481766347023,256.0,0.33842286271428,0.512452687550291,0.42543777513228553,0.42543777513228553,0.5,0.5
18,0.23856304322972016,0.12218515326579411,0.16775526851415634,0.1990195007234348,0.15408605337142944,0.0026667288038879633,0.9668150033586154,256.0,0.3286031110219972,0.48566267767871873,0.40713289435035793,0.40713289435035793,0.5,0.5
19,0.22307942873414824,0.1498638755745358,0.20718146529462603,0.2173488052240989,0.1608128696680069,0.0025128701236099005,0.9604209803599377,256.0,0.36421446915559325,0.536964329828892,0.45058939949224264,0.45058939949224264,0.5,0.5
20,0.22286506172488718,0.11287941369745466,0.15949993166658613,0.1817643041904586,0.1463140994310379,0.002598145743831992,0.9723198948872461,256.0,0.29857489637794665,0.46925539786165976,0.38391514711980324,0.38391514711980324,0.5,0.5
21,0.2372889575712821,0.14948999881744385,0.2040931342376603,0.21950086233984148,0.15852004289627075,0.0022975471802055836,0.9596333250240168,256.0,0.36248177543496674,0.5302127971497171,0.44634728629234194,0.44634728629234194,0.5,0.5
22,0.2331416790976244,0.1339840367436409,0.18504081459509003,0.20779794304995824,0.15011370182037354,0.0022717188112437725,0.9638229599231054,256.0,0.34576281196045877,0.5133091192861106,0.42953596562328467,0.42953596562328467,0.5,0.5
23,0.19820783747469678,0.10364902102284962,0.1493782260351711,0.17151446893049932,0.13395754992961884,0.0021875170059502125,0.97535368215167,256.0,0.2844603655198321,0.46350649056455273,0.3739834280421924,0.3739834280421924,0.5,0.5
24,0.22379006817936897,0.14813776893748176,0.20863102873166403,0.21196491316942248,0.15894433856010437,0.002057716017588973,0.962357498919645,256.0,0.35893721294274905,0.5455255943216979,0.45223140363222347,0.45223140363222347,0.5,0.5
25,0.22017809748649597,0.1355229831404156,0.19858789775106642,0.18937811398857302,0.1542457491159439,0.0018818085081875324,0.9699523780456489,256.0,0.32168914598868403,0.5267297310224589,0.42420943850557147,0.42420943850557147,0.5,0.5
26,0.21151109850581953,0.46537062525749207,0.6889568236139085,0.3510041253120541,0.3204066753387451,0.0018311056774109602,0.8967773602938038,256.0,0.6211420125773341,1.008057231777193,0.8145996221772636,0.8145996221772636,0.5,0.5
27,0.2824191135518691,0.15554168903165394,0.21936610175503624,0.2144733791132439,0.16871029138565063,0.0016809831140562892,0.9614612771012764,256.0,0.359698573182163,0.5497447428623361,0.4547216580222495,0.4547216580222495,0.5,0.5
28,0.21706449744455955,0.14083473218811882,0.19168884721067217,0.21462495239737175,0.1607130765914917,0.0016128659481182694,0.9614067864613958,256.0,0.3541857884057185,0.5154649873179904,0.43482538786185443,0.43482538786185443,0.5,0.5
29,0.22112979498856208,0.1581801308525933,0.21999921732478672,0.2194453325853872,0.17236344516277313,0.001546633429825306,0.959653745585282,256.0,0.36385099609477295,0.5452841813679732,0.45456758873137304,0.45456758873137304,0.5,0.5
30,0.20439373701810837,0.2822045203712251,0.3968661079804103,0.2929219526426209,0.24069666862487793,0.0015154199209064245,0.9281123370440232,256.0,0.49717225179168895,0.7515795955722259,0.6243759236819574,0.6243759236819574,0.5,0.5
31,0.22130501138813355,0.17043272736999723,0.24120283706320655,0.22419160884647096,0.18180574476718903,0.0013890115078538656,0.9578896126112253,256.0,0.37215581404071785,0.5794819745844928,0.4758188943126053,0.4758188943126053,0.5,0.5
32,0.21225970479495385,0.09779519629147318,0.135149405648311,0.1762136492291151,0.1354677826166153,0.0013174926862120628,0.9739846525711241,256.0,0.2838886437151876,0.4336163724048275,0.3587525080600076,0.3587525080600076,0.5,0.5
33,0.20756804482901797,0.13797127289904487,0.1903753967748748,0.2079815736080018,0.15494611859321594,0.0012544014025479555,0.9637589945963891,256.0,0.3418189292913349,0.5109599983357562,0.4263894638135456,0.4263894638135456,0.5,0.5
34,0.17675677818410537,0.26227325366603005,0.355454436606831,0.29403767449545243,0.22439028322696686,0.0012325192801654339,0.92756366464371,256.0,0.4794934930961605,0.6990275384697995,0.58926051578298,0.58926051578298,0.5,0.5
35,0.18254721055136008,0.17563173754347694,0.23980628036790425,0.2377268094060238,0.16856510937213898,0.0011775190941989422,0.9526514327709825,256.0,0.39320675902347496,0.5757783886672825,0.4844925738453787,0.4844925738453787,0.5,0.5
36,0.2100547826027169,0.34646328290303546,0.47897645168834263,0.33289151664064787,0.26123759150505066,0.0011871819151565433,0.9071555413295976,256.0,0.555292144951784,0.8287299457347447,0.6920110453432644,0.6920110453432644,0.5,0.5
37,0.22449181886280284,0.12847970094945696,0.16996981534692976,0.2126810196907424,0.1514633446931839,0.0011198443826287985,0.9621027238445934,256.0,0.34017461197242954,0.4842622601540687,0.41221843606324915,0.41221843606324915,0.5,0.5
38,0.179248885196798,0.11767710372805595,0.15761446580290794,0.1996598222890323,0.142297625541687,0.0010880077024921775,0.9666011201367007,256.0,0.3188233422116991,0.4657322284597313,0.3922777853357152,0.3922777853357152,0.5,0.5
39,0.17335628279868295,0.13432825480898222,0.1805928515063392,0.21422544285275158,0.1493472158908844,0.0009648016421124339,0.9615503302050724,256.0,0.34461914128919446,0.5036565831005945,0.42413786219489447,0.42413786219489447,0.5,0.5
40,0.19260762916768298,0.1826456884543101,0.24864591326978472,0.24348293982161592,0.18365877866744995,0.000999682117253542,0.9503307492318106,256.0,0.39364497296763223,0.5840703413279885,0.4888576571478104,0.4888576571478104,0.5,0.5
41,0.17319022513487758,0.12535197205013698,0.16312263367904556,0.21447878963689904,0.1449274718761444,0.0009843508014455438,0.9614593344174559,256.0,0.33438726776178473,0.4764900323750651,0.40543865006842494,0.40543865006842494,0.5,0.5
