epoch,train_loss,train_rmse_temp,val_loss,val_rmse_temp,loss_c_prior_train,loss_c_prior_val,c_zon_j_per_k,czon_lr
1,0.7860294878482819,0.8864201307296753,0.4863279461860657,0.6973720788955688,2.6852831069845706e-08,2.1305459085851908e-07,420194.09375,0.001
2,0.7847152650356293,0.8856026828289032,0.4862353503704071,0.6973055601119995,3.462137101450935e-07,8.522183634340763e-07,420388.03125,0.001
3,0.7834411859512329,0.8849178850650787,0.486144095659256,0.697239875793457,1.0919047781499103e-06,1.920133399835322e-06,420582.375,0.001
4,0.7821818888187408,0.88416588306427,0.4860542416572571,0.6971750259399414,2.2665672076982446e-06,3.415920218685642e-06,420777.03125,0.001
5,0.7809391915798187,0.8831624984741211,0.48596590757369995,0.697111189365387,3.871084572892869e-06,5.339578819985036e-06,420971.8125,0.001
6,0.7796642780303955,0.8829270303249359,0.48587915301322937,0.6970484256744385,5.901931672269711e-06,7.685820492042694e-06,421166.21875,0.001
7,0.7784138321876526,0.8813205659389496,0.4857940077781677,0.6969866156578064,8.355140835192287e-06,1.045817134581739e-05,421360.53125,0.001
8,0.7771537601947784,0.8811017572879791,0.48571062088012695,0.6969259977340698,1.123115453083301e-05,1.3642537851410452e-05,421554.53125,0.001
9,0.7758833765983582,0.8807493448257446,0.4856289327144623,0.6968664526939392,1.4517866020469228e-05,1.72494983416982e-05,421747.96875,0.001
10,0.7746622562408447,0.8801429569721222,0.48554861545562744,0.696807861328125,1.8226295651402324e-05,2.127025800291449e-05,421941.65625,0.001
11,0.7734117805957794,0.8786910474300385,0.4854699671268463,0.696750283241272,2.235204738099128e-05,2.5702189304865897e-05,422134.96875,0.001
12,0.7722093760967255,0.8787241280078888,0.48539260029792786,0.6966935396194458,2.689380562514998e-05,3.056375862797722e-05,422328.65625,0.001
13,0.7709389626979828,0.8768453001976013,0.485317200422287,0.6966381072998047,3.184433444403112e-05,3.5811921407002956e-05,422521.21875,0.001
14,0.769752711057663,0.8772144913673401,0.4852430522441864,0.6965834498405457,3.7207813875284046e-05,4.148797961534001e-05,422714.21875,0.001
15,0.7685392796993256,0.8765205442905426,0.48517054319381714,0.6965298652648926,4.2988427594536915e-05,4.756823182106018e-05,422907.0625,0.001
16,0.767298012971878,0.875514805316925,0.485099732875824,0.6964774131774902,4.915263343718834e-05,5.4036048823036253e-05,423098.9375,0.001
17,0.7661246955394745,0.8750965595245361,0.48503026366233826,0.6964257955551147,5.573027920036111e-05,6.093089177738875e-05,423291.3125,0.001
18,0.7649196088314056,0.8745050132274628,0.4849623143672943,0.6963751912117004,6.272071186685935e-05,6.820810085628182e-05,423483.1875,0.001
19,0.7637425065040588,0.8736942112445831,0.48489588499069214,0.6963256001472473,7.010839908616617e-05,7.589571760036051e-05,423675.21875,0.001
20,0.7625404596328735,0.8713650703430176,0.4848310649394989,0.6962770223617554,7.789031224092469e-05,8.397626515943557e-05,423866.5,0.001
21,0.761356770992279,0.8725320994853973,0.4847677946090698,0.6962294578552246,8.60551226651296e-05,9.24288178794086e-05,424057.53125,0.001
22,0.7601945400238037,0.8712957799434662,0.48470592498779297,0.6961827874183655,9.461793888476677e-05,0.00010128661233466119,424248.59375,0.001
23,0.7590560019016266,0.8698841333389282,0.48464536666870117,0.6961369514465332,0.00010359667066950351,0.00011056970106437802,424440.0,0.001
24,0.757854551076889,0.8703877925872803,0.48458656668663025,0.6960923075675964,0.00011295141666778363,0.00012019701534882188,424630.15625,0.001
25,0.7567158043384552,0.8696345090866089,0.4845291078090668,0.6960484981536865,0.0001226898530148901,0.0001302261371165514,424820.4375,0.001
26,0.7555341124534607,0.8689038455486298,0.48447346687316895,0.6960059404373169,0.0001327865684288554,0.00014058922533877194,425009.625,0.001
27,0.7544058859348297,0.868449866771698,0.484419047832489,0.6959641575813293,0.0001432601420674473,0.000151349013322033,425199.03125,0.001
28,0.753284752368927,0.8670391738414764,0.48436591029167175,0.6959231495857239,0.00015413125947816297,0.00016250550106633455,425388.625,0.001
29,0.75211101770401,0.8654963374137878,0.48431453108787537,0.6958833336830139,0.00016535045142518356,0.00017398320778738707,425576.875,0.001
30,0.7509806156158447,0.8665385842323303,0.48426470160484314,0.6958445906639099,0.0001769132722984068,0.00018582653137855232,425764.75,0.001
31,0.7498824298381805,0.8658089339733124,0.48421597480773926,0.6958065032958984,0.00018886708130594343,0.00019808663637377322,425953.09375,0.001
32,0.7487631440162659,0.8648963868618011,0.48416873812675476,0.6957693696022034,0.00020121146371820942,0.000210682992474176,426141.0625,0.001
33,0.7476485967636108,0.8644024431705475,0.4841229319572449,0.6957331895828247,0.0002139048810931854,0.0002236675936728716,426328.65625,0.001
34,0.7465272843837738,0.8637954890727997,0.484078586101532,0.6956979632377625,0.00022695759980706498,0.00023698172299191356,426515.59375,0.001
35,0.7454405725002289,0.8633387386798859,0.4840354919433594,0.6956635117530823,0.00024036753893597052,0.0002506505697965622,426702.59375,0.001
