episode_id,season,policy,n_steps,temp_rmse_c,temp_mae_c,temp_bias_c,power_rmse_w,power_mae_w
bestest_air_article7_style_15min__peak_heat_window_hdrl,peak_heat_window,hdrl,1343,0.7956619837318419,0.6099730497171925,-0.17145145742062634,219.98854173814217,163.11020910421246
bestest_air_article7_style_15min__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.8396056978500647,0.6436264275267793,-0.04508902472532755,237.73118258026938,166.25832996799502
bestest_air_article7_style_15min__typical_heat_window_hdrl,typical_heat_window,hdrl,1343,0.8132115840821276,0.5847868927423293,-0.442947137528353,296.3821592948027,174.6333005198325
bestest_air_article7_style_15min__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,0.5900352494774588,0.49148361476795577,-0.1376883067907965,215.7841855794474,172.32131169611063
bestest_air_article7_style_15min_article22_gru__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.5859143208526385,0.43248799649746034,-0.11197053564617009,229.12946432057132,166.75758908369266
bestest_air_article7_style_15min_article22_gru__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,0.7995176989683876,0.6453138845007936,0.03961063866626279,285.1918827741828,221.41175661418316
bestest_air_article7_style_15min_ms_guarded__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.7055851307055622,0.5524049698863689,0.15127291215151087,149.90506965503855,117.49327556214297
bestest_air_article7_style_15min_ms_guarded__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,0.6642069606746709,0.5034086038417521,-0.09245102520200266,191.79339451167692,147.14402890353426
