r_time,r_sev,m_s,violation_pct,rmse_center_c,rmse_22_c,mean_power_w,energy_kwh,within_band_pct,t_min_c,t_max_c,t_mean_c,controller,scenario,label,start_day_index,start_time_sec,duration_days,step_sec,daily_mean_t_amb_c
0.8839285714285714,0.5411484378429705,1.425077009271542,88.39285714285714,9.046580896730415,9.046580896730415,1054.3561636277009,354.2636709789075,11.607142857142858,9.89906400489042,36.98756250823129,29.19466199954747,mpc,peak_heat_window,Peak heat window,3,259200.0,14,900,-24.4
0.8325892857142857,0.6294609589047446,1.4620502446190304,83.25892857142857,7.072742389077144,7.072742389077144,884.7873481793582,297.2885489882643,16.741071428571427,7.781319863000363,35.56577631235649,24.71721017063891,mpc,typical_heat_window,Typical heat window,37,3196800.0,14,900,2.4
