episode_id,season,policy,n_steps,temp_rmse_c,temp_mae_c,temp_bias_c,power_rmse_w,power_mae_w
bestest_air_article7_style_15min__peak_heat_window_hdrl,peak_heat_window,hdrl,1343,0.7049070534954971,0.5400091975170038,-0.06866302648451883,309.39164135207244,256.9869527788314
bestest_air_article7_style_15min__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.662245651488064,0.5022116636216931,0.2237800202453574,307.03809344657816,255.30453849272126
bestest_air_article7_style_15min__typical_heat_window_hdrl,typical_heat_window,hdrl,1343,1.0854413736547146,0.7714200522708505,0.13807971659971413,328.40375512162086,264.38638731524816
bestest_air_article7_style_15min__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,0.7384570188900613,0.6048744186855117,0.2961295545432366,330.25828647567505,263.8615220186664
bestest_air_article7_style_15min_article22_gru__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.653470343259753,0.4781403038068094,0.11004506818694677,318.867574976128,258.13324052404727
bestest_air_article7_style_15min_article22_gru__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,0.8375670718068111,0.6636058698852064,0.33606898169492994,322.4015628079075,265.5568568778569
bestest_air_article7_style_15min_ms_guarded__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.7263228260882629,0.5324136914959342,0.35117917257020753,266.19868873211703,221.5725933871807
bestest_air_article7_style_15min_ms_guarded__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,0.9613030810883278,0.686624574007315,0.41808210098143406,254.78128891634887,206.5648325562967
