episode_id,season,policy,n_steps,temp_rmse_c,temp_mae_c,temp_bias_c,power_rmse_w,power_mae_w
bestest_air_article7_style_15min__peak_heat_window_hdrl,peak_heat_window,hdrl,1343,0.8408478826364468,0.6141253125039472,-0.4588514581000572,322.8554673759635,266.1464293832118
bestest_air_article7_style_15min__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.6180062063660835,0.4853593519293985,-0.23405822569469126,314.8209033597445,259.3394408251047
bestest_air_article7_style_15min__typical_heat_window_hdrl,typical_heat_window,hdrl,1343,1.0527803249752854,0.7039231409090883,-0.48693124461901116,328.261861718309,262.6010646396748
bestest_air_article7_style_15min__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,0.6088530804343719,0.4726418338850195,-0.25997164158676184,333.16977661190987,264.5670494305023
bestest_air_article7_style_15min_article22_gru__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.6860164524643699,0.4984440293146384,-0.1611433141414531,336.7383438420069,273.4437142689093
bestest_air_article7_style_15min_article22_gru__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,0.7640281969974502,0.5810617971320047,-0.166307939696788,340.4678146802398,280.00340970171345
bestest_air_article7_style_15min_ms_guarded__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.7278812142476441,0.5436459619669736,-0.21316621634644434,285.0922916640488,234.15244561123336
bestest_air_article7_style_15min_ms_guarded__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,0.6896833069282585,0.5153027711963265,-0.3112439597191423,286.9746889563783,228.8866683974379
