episode_id,season,policy,n_steps,temp_rmse_c,temp_mae_c,temp_bias_c,power_rmse_w,power_mae_w
bestest_air_article7_style_15min__peak_heat_window_hdrl,peak_heat_window,hdrl,1343,0.7435578657737115,0.5245143656988644,-0.0030863680438884466,198.2422889579981,120.3551607243272
bestest_air_article7_style_15min__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.5563680376046236,0.433548824822938,0.09666980811387703,130.33814981569273,95.29688086046232
bestest_air_article7_style_15min__typical_heat_window_hdrl,typical_heat_window,hdrl,1343,1.0287096902776185,0.7122103152001089,0.12589360937607846,289.79876559272145,182.47291991600102
bestest_air_article7_style_15min__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,0.7379269532813837,0.5837862143535492,0.19750736809124156,215.2828887965441,161.18793798431662
bestest_air_article7_style_15min_article22_gru__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.622867468044485,0.43577292985699045,0.08176477450286293,175.99850488361275,117.51696755686582
bestest_air_article7_style_15min_article22_gru__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,0.8431115474514669,0.6715278430538532,0.3157494825917786,273.0070860456023,201.7420160562438
bestest_air_article7_style_15min_ms_guarded__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.7861317694631533,0.5874691330355316,0.2632863348753677,163.61309797069143,109.04813965127698
bestest_air_article7_style_15min_ms_guarded__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,0.9279903331849252,0.6937896031950572,0.31584399622438214,202.85275877397055,141.28832828857767
