horizon_h,horizon_steps,n_windows,temp_rmse_c,temp_mae_c,temp_bias_c,temp_p95_abs_error_c,energy_error_rmse_kwh,energy_error_mae_kwh
1.0,4,10720,0.7402546130159752,0.5506340140970095,0.13550824841289041,1.5536036087348057,0.24401304330447296,0.18104978462804266
4.0,16,10624,0.7387586549240311,0.5490846962591833,0.13093010182571058,1.5445444986692642,0.8620136622566422,0.6280629305981698
8.0,32,10496,0.7363041122464121,0.5459384246589527,0.12463974930245796,1.5361765589458969,1.4740972627246995,1.0437960770584642
24.0,96,9984,0.7454460916381844,0.5528182610223786,0.1255289025098868,1.5693641761347208,2.857834079956137,1.9503508449507223
