horizon_h,horizon_steps,n_windows,temp_rmse_c,temp_mae_c,temp_bias_c,temp_p95_abs_error_c,energy_error_rmse_kwh,energy_error_mae_kwh
1.0,4,10720,0.7455469682910411,0.5794429168553503,-0.3631414772164321,1.4291683412673255,0.2486577993277686,0.1946027676562471
4.0,16,10624,0.7443343369222293,0.579172990367783,-0.36972866755921363,1.423384341449264,0.8695225831291492,0.6856148157857134
8.0,32,10496,0.7445376260030525,0.5792024168050466,-0.37725353863099637,1.4234279034338613,1.424112920248635,1.0960371479817084
24.0,96,9984,0.7500864678507557,0.583289753489151,-0.38303750282770366,1.435551599113808,2.8529796172252735,2.1967916102625296
