win ms_bb ms_gb ms_hy viol_bb viol_gb viol_hy rmse_bb rmse_gb rmse_hy en_bb en_gb en_hy
0 0.0725414745675612 1.046450541612129 0.0866490367949334 9.821428571428571 77.08333333333334 1.4136904761904765 0.8941642013732883 4.3199246804867295 0.6327132760235985 322.1923954821765 556.1857282985895 305.2760616596851
1 0.0946512633969405 1.1019814764225575 0.0410662616735334 6.547619047619048 82.36607142857143 0.3720238095238095 0.7447362867475804 4.401375481286122 0.6118410034605274 368.27408274517103 580.5092169390758 352.80317330491005
