err a0
4.423419449074743 1.0
-4.721270593884924 -1.0
3.347954556949958 1.0
-4.757992385413388 -1.0
3.158149527404703 1.0
-4.767356440862841 -1.0
3.0669585501108827 1.0
-4.791512731071293 -1.0
2.9183606996166986 1.0
-4.829265862925524 -1.0
2.805244410355556 1.0
-4.8673585259255105 -1.0
2.673204495304333 1.0
-4.906183444516557 -1.0
2.5602017074622836 1.0
-4.9465404227448175 -1.0
2.4221328041791708 1.0
-4.998593022010368 -1.0
2.299103363333529 1.0
-5.031877342367068 -1.0
2.1730419017020495 1.0
-5.050677279325782 -1.0
2.1023347334106006 1.0
-5.064828738146673 -1.0
2.0089353839072146 1.0
-5.073946218666492 -1.0
2.0302821567750016 1.0
-4.956419262620216 -1.0
2.458965822920675 1.0
-4.713040838229915 -1.0
2.97408562814212 1.0
-3.9760682284504583 -1.0
3.948690718563114 1.0
-3.585005411988732 -1.0
4.35967061980466 1.0
-3.1748643817246602 -1.0
4.7958360862003815 1.0
-2.7108388284131024 -1.0
5.363900540834663 1.0
-2.1752078423427292 -1.0
5.907297989607855 1.0
-1.6226039555464808 -1.0
6.506423897872651 1.0
-1.073475703790507 -1.0
7.086154886377187 1.0
-0.6071364750962402 -1.0
7.617220002433726 1.0
-0.191374118511078 -1.0
8.102558698802227 1.0
0.17696387286298432 -1.0
8.565090182110282 1.0
0.5016643850934202 -1.0
8.981095946097867 1.0
0.7661026147624739 -1.0
9.313082191630656 1.0
0.929987222243426 -1.0
9.495017386094503 1.0
0.9824899832501046 -1.0
9.544542434017046 1.0
0.9599743416077331 -1.0
9.513547381506044 1.0
0.8718433240780428 -1.0
9.364430237402814 1.0
0.7055946833161784 -1.0
9.073363922808028 1.0
0.4716389429217429 -1.0
8.702482824472781 1.0
0.20711562896138958 -1.0
8.329216508244485 1.0
-0.03273272105849401 -1.0
8.027379460777297 1.0
-0.635887219629808 -1.0
7.171664196650852 1.0
-0.8824263987622771 -1.0
7.038793695505092 1.0
-1.0828737491163452 -1.0
6.931882332693533 1.0
-1.2660351706591086 -1.0
6.818192588793181 1.0
-1.4355619698845885 -1.0
6.7114454592407355 1.0
-1.5922482082923466 -1.0
6.604185571153323 1.0
-1.7429493489516972 -1.0
6.516133409424697 1.0
-1.8887658017548006 -1.0
6.384435290202418 1.0
-2.0298600117604337 -1.0
6.274577138713539 1.0
-2.1620537022238295 -1.0
6.127328888145314 1.0
-2.3044042454801 -1.0
5.984107639047295 1.0
-2.46554930957916 -1.0
5.772403967047637 1.0
-2.6336104539487337 -1.0
5.575337927869782 1.0
-2.8015828315069484 -1.0
5.344708488274534 1.0
-2.9738914817666 -1.0
5.123143886535388 1.0
-3.154918574224041 -1.0
4.870599539280306 1.0
-3.3208038497493817 -1.0
4.655070657053784 1.0
-3.4563387074397838 -1.0
4.460114653650464 1.0
-3.5852838685262327 -1.0
4.277944133581059 1.0
-3.7133150242231636 -1.0
4.09478227079785 1.0
-3.8384586975169555 -1.0
3.928781426512046 1.0
-3.958828748853591 -1.0
3.775121046339393 1.0
-4.061903157106713 -1.0
3.645582529227113 1.0
-4.142316402721349 -1.0
3.544103803341784 1.0
-4.2201029073838185 -1.0
3.450733573653565 1.0
-4.297176651820564 -1.0
3.3911233087767414 1.0
-4.276560358322342 -1.0
3.5917896882033347 1.0
-4.204383005525301 -1.0
3.669434207541258 1.0
-3.7678704120546627 -1.0
4.199372157440223 1.0
-3.7057525655775976 -1.0
4.081638328916881 1.0
-3.6943731591935034 -1.0
4.043019639413842 1.0
-3.7128542597350247 -1.0
3.8659484969859363 1.0
-3.7609524740394136 -1.0
3.795803353318547 1.0
-3.80583963893514 -1.0
3.659213575806916 1.0
-3.8361356432308185 -1.0
3.6951314990005812 1.0
-3.8617428168405468 -1.0
3.6296542444238185 1.0
-3.890022563328614 -1.0
3.618654574376194 1.0
-3.9172985799737603 -1.0
3.5761312425642586 1.0
-3.9481770180408944 -1.0
3.578574208275654 1.0
-3.978372920698348 -1.0
3.5598244240463828 1.0
-3.994628629380486 -1.0
3.6303481820021943 1.0
-3.997487962687728 -1.0
3.670585065922012 1.0
-4.004883365365174 -1.0
3.69152570985068 1.0
-4.027809734701975 -1.0
3.672714509999537 1.0
-4.073372987810387 -1.0
3.6071791267816593 1.0
-4.139344395757007 -1.0
3.503767005861789 1.0
-4.232190032468452 -1.0
3.355691737197901 1.0
-4.3268084587430735 -1.0
3.233946685562273 1.0
-4.856426071935289 -1.0
2.4519810345344126 1.0
-4.9945878841572835 -1.0
2.429917582013559 1.0
-5.09785051828311 -1.0
2.397180860887488 1.0
-5.191218018077109 -1.0
2.3758398223737345 1.0
-5.266328429502323 -1.0
2.32496697446237 1.0
-5.315630640158929 -1.0
2.3093191943128772 1.0
-5.361260615038702 -1.0
2.2690102045552862 1.0
-5.4091893493248335 -1.0
2.2133828725666262 1.0
-5.454440429058593 -1.0
2.139123923216971 1.0
-5.496189349193116 -1.0
2.060735315912609 1.0
-5.544668432886397 -1.0
1.9616078603515916 1.0
-5.597067140515492 -1.0
1.8519553844231496 1.0
-5.649237636113526 -1.0
1.7430320749338648 1.0
-5.700141045247847 -1.0
1.623092996169646 1.0
-5.752186713404683 -1.0
1.4954563694070657 1.0
-5.81894617241835 -1.0
1.3353404256470185 1.0
-5.880917233767093 -1.0
1.187018041406418 1.0
-5.931485903553892 -1.0
1.0476944024404702 1.0
-5.9743867231908325 -1.0
0.8877176863499585 1.0
-6.015944287816694 -1.0
0.7672284633039226 1.0
-6.059210873205359 -1.0
0.6103632322893304 1.0
-6.108400104268128 -1.0
0.4979107738054154 1.0
-6.134078131277477 -1.0
0.3712346637980204 1.0
-6.142707226598077 -1.0
0.3248072345759283 1.0
-6.142738107740399 -1.0
0.2452988104122369 1.0
-6.1394639200347 -1.0
0.23164612775832438 1.0
-6.1118977084408925 -1.0
0.24267038871448676 1.0
-6.042555735952874 -1.0
0.4199538243465213 1.0
-5.412169592877319 -1.0
1.2788534989650202 1.0
-5.120191859860427 -1.0
1.5923022258867832 1.0
-4.814291510794703 -1.0
2.044524144773902 1.0
-4.449374900713565 -1.0
2.694999842909567 1.0
-4.000759388478571 -1.0
3.3041113674806866 1.0
-3.4953104916829716 -1.0
4.035128359588214 1.0
-2.984626823443648 -1.0
4.7009549040930665 1.0
-2.535261688852529 -1.0
5.324621373244952 1.0
-2.1066370690387544 -1.0
5.890153206946422 1.0
-1.6862945454041096 -1.0
6.448957363388615 1.0
-1.2752838866928187 -1.0
6.974530202955634 1.0
-0.9106806156443668 -1.0
7.394486148295584 1.0
-0.715719220300798 -1.0
7.640425782812201 1.0
-0.6689615203219432 -1.0
7.6902735824556885 1.0
-0.745943410760276 -1.0
7.55230766892646 1.0
-0.8974163670984581 -1.0
7.294257193358419 1.0
-1.0858722133297078 -1.0
7.021831299458427 1.0
-1.270502028624037 -1.0
6.776549515307636 1.0
-1.4361513163962627 -1.0
6.5805406901460515 1.0
-1.586841532953997 -1.0
6.409032850115523 1.0
-2.1409311802344178 -1.0
5.679870413164679 1.0
-2.3308126951795884 -1.0
5.653322926176315 1.0
-2.483553598166509 -1.0
5.636715192568147 1.0
-2.6243582705869812 -1.0
5.5869409677652015 1.0
-2.749778072299364 -1.0
5.535594209163719 1.0
-2.8602037007601098 -1.0
5.4698374577806135 1.0
-2.966565932902597 -1.0
5.390256221229208 1.0
-3.0702991724286903 -1.0
5.3000706490857965 1.0
-3.172715892547785 -1.0
5.188994850740528 1.0
-3.2784129673194684 -1.0
5.072937341080944 1.0
-3.3662736658423 -1.0
4.950890923966199 1.0
-3.4408582904843 -1.0
4.847342914993078 1.0
-3.508976141898472 -1.0
4.765130496518623 1.0
-3.5702621638578194 -1.0
4.670897687521631 1.0
-3.627743433772764 -1.0
4.593969760246409 1.0
-3.680679944309418 -1.0
4.498795120562875 1.0
-3.7366480174743515 -1.0
4.4177903504363485 1.0
-3.8232330637375753 -1.0
4.272086953291819 1.0
-3.916107473430884 -1.0
4.117059185944129 1.0
-4.005970034783218 -1.0
3.9732372586047404 1.0
-4.098665544776736 -1.0
3.8102788481065772 1.0
-4.203690600697826 -1.0
3.6669144705282974 1.0
-4.275181603886324 -1.0
3.5302898316738265 1.0
-4.308574953828725 -1.0
3.469189772141533 1.0
-4.332956399964871 -1.0
3.396520272965347 1.0
-4.352942726399874 -1.0
3.4203643902613976 1.0
-4.241509384216556 -1.0
3.773792059016955 1.0
-4.0262153760480714 -1.0
4.080468575546547 1.0
-3.3754017435072683 -1.0
4.910742645908158 1.0
-3.0522920764915398 -1.0
5.211128422131367 1.0
-2.7206991791931614 -1.0
5.535778123697298 1.0
-2.378150884950344 -1.0
5.947972616227446 1.0
-1.9876843066284664 -1.0
6.371056083592805 1.0
-1.5904978017314306 -1.0
6.802349024609384 1.0
-1.230521781087873 -1.0
7.204153511157415 1.0
-0.9306120974032979 -1.0
7.527071728843225 1.0
-0.6786675440897056 -1.0
7.8423836353748015 1.0
-0.47132958248965906 -1.0
8.079799565988594 1.0
-0.33652709909875966 -1.0
8.252845592313463 1.0
-0.24536197323271836 -1.0
8.369410777434041 1.0
-0.18913595941086214 -1.0
8.46251060531381 1.0
-0.18085619528216057 -1.0
8.433736672067198 1.0
-0.23052489406694576 -1.0
8.308176183134606 1.0
-0.33163537583021707 -1.0
8.131980267747792 1.0
-0.48221882286361506 -1.0
7.881848562485516 1.0
-0.6675643770499846 -1.0
7.610716333274979 1.0
-0.8669185434092697 -1.0
7.3370776423214465 1.0
-1.0377335027029062 -1.0
7.141851994031413 1.0
-1.5910046036005951 -1.0
6.373534874759343 1.0
-1.7898471546347992 -1.0
6.330990667024253 1.0
-1.9475247101482296 -1.0
6.304158090156307 1.0
-2.087567182333771 -1.0
6.248690549723449 1.0
-2.2220489929254086 -1.0
6.186734457050989 1.0
-2.3504482681231593 -1.0
6.101489820311201 1.0
-2.473989016324083 -1.0
5.978985715424926 1.0
-2.5953557677439676 -1.0
5.867319989951 1.0
-2.71397475525049 -1.0
5.72095448028449 1.0
-2.8308691630483054 -1.0
5.58773697654766 1.0
-2.9435348113389637 -1.0
5.416592219321103 1.0
-3.0272385009056393 -1.0
5.312444486751474 1.0
-3.0982279388480265 -1.0
5.201810628038743 1.0
-3.1661695838791957 -1.0
5.099518226077862 1.0
-3.228288984000301 -1.0
4.990503092917265 1.0
-3.287155534136616 -1.0
4.877096634154725 1.0
-3.358519110085922 -1.0
4.752543049341966 1.0
-3.4484050130182027 -1.0
4.602597842148612 1.0
-3.541084913070847 -1.0
4.476444550996916 1.0
-3.628847141590427 -1.0
4.338617452883966 1.0
-3.7168950623337764 -1.0
4.214267388029839 1.0
-3.805060975287688 -1.0
4.089985737565996 1.0
-3.8713754077874114 -1.0
3.980059354547791 1.0
-3.9198618357218606 -1.0
3.8986272468847574 1.0
-3.9601670077361177 -1.0
3.831447694551059 1.0
-3.9877163882039213 -1.0
3.900132167875256 1.0
-3.811998351621355 -1.0
4.463836960822846 1.0
-3.4531302581509635 -1.0
4.953689935157627 1.0
-2.731313221437347 -1.0
5.899873470088778 1.0
-2.346589772024174 -1.0
6.271789339844474 1.0
-1.9370569320791446 -1.0
6.758337981483976 1.0
-1.484271088224375 -1.0
7.218230454426646 1.0
-0.9941869357825226 -1.0
7.72212519439654 1.0
-0.5127008404999174 -1.0
8.21659444084662 1.0
-0.03873018315294985 -1.0
8.750197876414802 1.0
0.40390195029090137 -1.0
9.231074301702847 1.0
0.8139456972604648 -1.0
9.708153553844966 1.0
1.178224584050156 -1.0
10.123551421797458 1.0
1.4786650409523077 -1.0
10.471728513867788 1.0
1.7206503567938967 -1.0
10.737756175900927 1.0
1.8803545895901266 -1.0
10.883938387404669 1.0
1.9184658786588784 -1.0
10.875205849342649 1.0
1.8711509552007897 -1.0
10.788295280488342 1.0
1.7537877845889511 -1.0
10.611027754499048 1.0
1.5485728307386921 -1.0
10.311724968883311 1.0
1.2704971617567935 -1.0
9.908391961046789 1.0
0.9443082592298992 -1.0
9.471213048728544 1.0
0.6509961803919282 -1.0
9.136071969403474 1.0
0.022823106773614654 -1.0
8.268338435703754 1.0
-0.24985851101496337 -1.0
8.08515229088647 1.0
-0.46974538116967324 -1.0
7.922496902002763 1.0
-0.6664620621779136 -1.0
7.7825086629266025 1.0
-0.8532419703843175 -1.0
7.61833793145388 1.0
-1.062254068137861 -1.0
7.422264737357864 1.0
-1.270307609940005 -1.0
7.24689622473926 1.0
-1.4694575351452386 -1.0
7.055479691995913 1.0
-1.666179562119737 -1.0
6.867883575038718 1.0
-1.8627600895354135 -1.0
6.661217464597655 1.0
-2.044325505134452 -1.0
6.468814247197997 1.0
-2.2012313804779637 -1.0
6.290648008209587 1.0
-2.3520769442602045 -1.0
6.12852754624214 1.0
-2.5004279783903485 -1.0
5.944423219545342 1.0
-2.64557288258095 -1.0
5.777989894623204 1.0
-2.7892834653445675 -1.0
5.5911521965595625 1.0
-2.919798255374303 -1.0
5.436354301011761 1.0
-3.028732381452869 -1.0
5.289166540558654 1.0
-3.128993065315683 -1.0
5.117244249851979 1.0
-3.225579668704711 -1.0
4.983383084748198 1.0
-3.3174165436278713 -1.0
4.821780115905199 1.0
-3.409826835355261 -1.0
4.703568061040983 1.0
-3.4846736960582803 -1.0
4.568294399289414 1.0
-3.5489929368635558 -1.0
4.4860325645247485 1.0
-3.6063991171678254 -1.0
4.35530489564519 1.0
-3.6577282838311476 -1.0
4.337809536273085 1.0
-3.605694149675344 -1.0
4.5088983400140705 1.0
-3.491669365717371 -1.0
4.715743829441067 1.0
-2.8928660452878034 -1.0
5.484561302717395 1.0
-2.5694632530959325 -1.0
5.797930743546772 1.0
-2.219196387063846 -1.0
6.193572464359136 1.0
-1.8312307601073599 -1.0
6.688936708750191 1.0
-1.370354094109814 -1.0
7.252721058820896 1.0
-0.859980801233803 -1.0
7.7713636810282765 1.0
-0.4378504375024477 -1.0
8.24708131681075 1.0
-0.1138853169558729 -1.0
8.601983839502964 1.0
0.16070044673392658 -1.0
8.939798130630834 1.0
0.39317721478460044 -1.0
9.214408954623082 1.0
0.5653637016627044 -1.0
9.426727310970307 1.0
0.6936765911323732 -1.0
9.629021921639264 1.0
0.8388685766897765 -1.0
9.830854793841581 1.0
0.9360194079837925 -1.0
9.924580248942164 1.0
0.9647355913252795 -1.0
9.946374906829476 1.0
0.9343390842502686 -1.0
9.882619691958439 1.0
0.8401011557530751 -1.0
9.713455743464863 1.0
0.6900214773494326 -1.0
9.438819226664123 1.0
0.4667168939697035 -1.0
9.070779850456518 1.0
0.2178660068889826 -1.0
8.750751920344157 1.0
-0.392578431879258 -1.0
7.87133490800511 1.0
-0.649413105987378 -1.0
7.704025651740324 1.0
-0.8667562270541112 -1.0
7.559687271305279 1.0
-1.0717722941284933 -1.0
7.418449820189949 1.0
-1.254339416443031 -1.0
7.281120962373791 1.0
-1.4099117699827275 -1.0
7.166653989005681 1.0
-1.5571340056927738 -1.0
7.060496726615611 1.0
-1.7000785593287446 -1.0
6.931988759411695 1.0
-1.8395873066958188 -1.0
6.803776450069165 1.0
-1.9807026813853668 -1.0
6.666559440855281 1.0
-2.085218551156288 -1.0
6.565874552694424 1.0
-2.1662735817525345 -1.0
6.477744312551636 1.0
-2.239137442416961 -1.0
6.343762765614883 1.0
-2.3078376357765364 -1.0
6.251429230032159 1.0
-2.3694785569425107 -1.0
6.118430987994714 1.0
-2.4230722568840406 -1.0
6.024919902772581 1.0
-2.492318096431177 -1.0
5.871517282226705 1.0
-2.591334035551597 -1.0
5.7123366863344245 1.0
-2.695291530939812 -1.0
5.585174263456452 1.0
-2.7964513899470376 -1.0
5.428950585703433 1.0
-2.8981674957169616 -1.0
5.308872774116082 1.0
-2.9991113444415305 -1.0
5.160596805856301 1.0
-3.0984433122195583 -1.0
5.051942715775908 1.0
-3.183485480446336 -1.0
4.938374524221558 1.0
-3.263036258206 -1.0
4.810888100199463 1.0
-3.3405581450962245 -1.0
4.735125334070574 1.0
-3.3658191011935514 -1.0
4.770441898247327 1.0
-3.355169435418361 -1.0
4.870811564864937 1.0
-2.816769884014775 -1.0
5.6022153803611445 1.0
-2.509322883587288 -1.0
5.932399893424304 1.0
-2.1547800441954905 -1.0
6.340173782910881 1.0
-1.7140432735885724 -1.0
6.927449460771584 1.0
-1.156989194192363 -1.0
7.527960137640889 1.0
-0.5586928462113292 -1.0
8.170708007494 1.0
0.013798112683787167 -1.0
8.767016250309098 1.0
0.4876384642776088 -1.0
9.294294747565004 1.0
0.9047407429542886 -1.0
9.75073169115899 1.0
1.2785314633188705 -1.0
10.211427894298879 1.0
1.6283904746580333 -1.0
10.619058341254458 1.0
1.8837283092814232 -1.0
10.874808914541063 1.0
1.9728650945068011 -1.0
10.914810404280388 1.0
1.887816400804013 -1.0
10.742401950635497 1.0
1.6703027357996802 -1.0
10.469532323027465 1.0
1.397242973482605 -1.0
10.101674484861974 1.0
1.1338152451667156 -1.0
9.766349486486831 1.0
0.8951627522680496 -1.0
9.455173373051423 1.0
0.6785670929874641 -1.0
9.196242075822056 1.0
0.4784751532134237 -1.0
8.942610974922673 1.0
-0.10945551822629795 -1.0
8.086544000260574 1.0
-0.35880112310269396 -1.0
7.925241984153445 1.0
-0.5715054357777944 -1.0
7.78015678371429 1.0
-0.771223613899565 -1.0
7.640641065111936 1.0
-0.9407442128268144 -1.0
7.530267406915186 1.0
-1.0705687357934721 -1.0
7.4669681954650855 1.0
-1.1830609155605885 -1.0
7.3895951083139835 1.0
-1.2901303556634502 -1.0
7.31186552129725 1.0
-1.388879840663094 -1.0
7.2219554580030945 1.0
-1.482786360609964 -1.0
7.113558224102462 1.0
-1.602607211223642 -1.0
6.968941593120917 1.0
-1.7589078929377706 -1.0
6.76260663690158 1.0
-1.9215569771843093 -1.0
6.559752453969395 1.0
-2.0830960682934574 -1.0
6.336494722010798 1.0
-2.2483952109961933 -1.0
6.108917193931745 1.0
-2.419255929050337 -1.0
5.881789872415709 1.0
-2.561399893637713 -1.0
5.674951805504236 1.0
-2.661408226132778 -1.0
5.532413759512167 1.0
-2.747852361949242 -1.0
5.381063332791086 1.0
-2.830683037617007 -1.0
5.257782154828931 1.0
-2.9077422036469898 -1.0
5.127528702376196 1.0
-2.977030194580834 -1.0
5.029307948643918 1.0
-3.0463952721555643 -1.0
4.916272192225449 1.0
-3.1179049567106745 -1.0
4.821628055315841 1.0
-3.18832511866259 -1.0
4.705892253720492 1.0
-3.256797693909107 -1.0
4.62895711692488 1.0
-3.3023319280042074 -1.0
4.593713121193048 1.0
-3.315676212807432 -1.0
4.629398139266868 1.0
-2.8695560013437102 -1.0
5.204950788879557 1.0
-2.7506995154380434 -1.0
5.213013827923362 1.0
-2.6332757303399603 -1.0
5.283152807632803 1.0
-2.4965779988263535 -1.0
5.437319737720486 1.0
-2.3073553790232495 -1.0
5.679576202708972 1.0
-2.11676948456261 -1.0
5.864447567289915 1.0
-2.018939582463929 -1.0
5.897560336517074 1.0
-2.05775380979901 -1.0
5.763561350357975 1.0
-2.1259439490748377 -1.0
5.655094689132852 1.0
-2.2077283052831262 -1.0
5.505668437640566 1.0
-2.310005568491249 -1.0
5.360699203749164 1.0
-2.4175891173080117 -1.0
5.233538746525426 1.0
-2.4892199227956553 -1.0
5.172333619808455 1.0
-2.5408695751249297 -1.0
5.130260206911203 1.0
-2.589372946899573 -1.0
5.091764208876555 1.0
-2.637672042923896 -1.0
5.052039009072416 1.0
-2.687160504397241 -1.0
5.0071277046067735 1.0
-2.738206333997482 -1.0
4.956910708237672 1.0
-2.791730371676749 -1.0
4.898609491614138 1.0
-2.85669466040099 -1.0
4.82410109939093 1.0
-3.354038988301909 -1.0
4.170583012883185 1.0
-3.4842482946557993 -1.0
4.221735516352396 1.0
-3.5800329278208665 -1.0
4.253391616932845 1.0
-3.6625741230059816 -1.0
4.2696856135344206 1.0
-3.7430580739539323 -1.0
4.2508611063657895 1.0
-3.826998701715695 -1.0
4.208562083032575 1.0
-3.912412673467145 -1.0
4.193905700968742 1.0
-3.996568288819674 -1.0
4.114600442398569 1.0
-4.08234332311622 -1.0
4.064840280431838 1.0
-4.169608958357173 -1.0
3.956340183740906 1.0
-4.25355138951204 -1.0
3.8856374688719484 1.0
-4.324764297577076 -1.0
3.7773455492656467 1.0
-4.397362453640142 -1.0
3.6484598497376624 1.0
-4.472793633628612 -1.0
3.522896685806984 1.0
-4.547663028515274 -1.0
3.365482021467926 1.0
-4.622294656376766 -1.0
3.208901603627453 1.0
-4.694495453709351 -1.0
3.032814503683312 1.0
-4.762682983246975 -1.0
2.878968627712709 1.0
-4.828946080666071 -1.0
2.742521578937044 1.0
-4.894379722211454 -1.0
2.59507712251218 1.0
-4.9596948531092835 -1.0
2.4663180780124208 1.0
-5.0280317142833155 -1.0
2.321298868759243 1.0
-5.093512115309522 -1.0
2.199539250627822 1.0
-5.152025493902272 -1.0
2.0751816523792854 1.0
-5.212153352971939 -1.0
1.9712358898498792 1.0
-5.272578779465789 -1.0
1.85506685136545 1.0
-5.328509757996017 -1.0
1.7778537467963815 1.0
-5.376273126006765 -1.0
1.705052744531315 1.0
-4.931167602212668 -1.0
2.3580452146328525 1.0
-4.863488416304165 -1.0
2.290100939423496 1.0
-4.805346356718587 -1.0
2.2613946256369672 1.0
-4.747092167694916 -1.0
2.26701502791002 1.0
-4.68086814737859 -1.0
2.3364563707627894 1.0
-4.605015979035954 -1.0
2.452125820897379 1.0
-4.496014577742983 -1.0
2.7431624072314094 1.0
-4.311620727778632 -1.0
3.0663432638875747 1.0
-4.083166158236622 -1.0
3.4990125047427796 1.0
-3.8087359731812853 -1.0
3.972056202105989 1.0
-3.4826400435993605 -1.0
4.490932014281043 1.0
-3.1811143993447786 -1.0
4.828190641189622 1.0
-3.022111756493871 -1.0
4.959784256456828 1.0
-3.0115516825973145 -1.0
4.887811919425587 1.0
-3.0878756559181966 -1.0
4.7256538379932636 1.0
-3.2074503233088194 -1.0
4.5300487714826545 1.0
-3.3365611280912617 -1.0
4.333250632536874 1.0
-3.4759116474406824 -1.0
4.114688049326787 1.0
-3.621027777824793 -1.0
3.9260529471001746 1.0
-3.756859267961147 -1.0
3.7554660006389895 1.0
-4.315473157593772 -1.0
3.0641413497072563 1.0
-4.4872024474879595 -1.0
3.05789115611924 1.0
-4.62447922453282 -1.0
2.9836593278565147 1.0
-4.764724520333175 -1.0
2.8937618039956305 1.0
-4.864408410636088 -1.0
2.8095375527436204 1.0
-4.908488408947278 -1.0
2.806815987483617 1.0
-4.93873476846619 -1.0
2.80078504541666 1.0
-4.966045686431698 -1.0
2.785617324433133 1.0
-4.985489755140804 -1.0
2.7755289875452718 1.0
-4.989452004988323 -1.0
2.7653584925024006 1.0
-5.015129347253662 -1.0
2.7248864953644443 1.0
-5.092038333956907 -1.0
2.587192025483148 1.0
-5.181311272777066 -1.0
2.4443485429550265 1.0
-5.2692234524019455 -1.0
2.269291668324513 1.0
-5.360638335286865 -1.0
2.093791245732575 1.0
-5.463310470161673 -1.0
1.889895702544095 1.0
-5.5432456013526235 -1.0
1.7182457685825625 1.0
-5.590073807289741 -1.0
1.5935716812707028 1.0
-5.627688822547384 -1.0
1.4644318542618748 1.0
-5.667243372777818 -1.0
1.3511607445419145 1.0
-5.703614160588529 -1.0
1.23515858614212 1.0
-5.73251540336571 -1.0
1.160418274775111 1.0
-5.745148285560958 -1.0
1.0722158898143448 1.0
-5.757610860489592 -1.0
1.0145437951070448 1.0
-5.769395869154664 -1.0
0.9378250397643342 1.0
-5.781073329498497 -1.0
0.8955218140818033 1.0
-5.786921070704466 -1.0
0.8466730242016638 1.0
-5.785062189094447 -1.0
0.8740213107632826 1.0
-5.248336576849965 -1.0
1.6950465549647333 1.0
-5.063823772357466 -1.0
1.938775761333261 1.0
-4.801047706411794 -1.0
2.448277343016912 1.0
-4.415841737904884 -1.0
3.2145095224134366 1.0
-3.8892368548915215 -1.0
4.025435571025923 1.0
-3.340893239792422 -1.0
4.7394747315207155 1.0
-2.84386271002154 -1.0
5.268015894837902 1.0
-2.4032681139408396 -1.0
5.7360394341910705 1.0
-2.0066598522627714 -1.0
6.151114490867144 1.0
-1.6627117766956303 -1.0
6.513792510629116 1.0
-1.351031724037 -1.0
6.831243013043377 1.0
-1.1003034700928538 -1.0
7.076435958189791 1.0
-0.9410951328587771 -1.0
7.261741466068088 1.0
-0.8563475702431447 -1.0
7.350194196560437 1.0
-0.8510901877521064 -1.0
7.3355633785870396 1.0
-0.9161979368017796 -1.0
7.2043459707730335 1.0
-1.0570123535583207 -1.0
6.972394674754867 1.0
-1.2634313951934928 -1.0
6.633742328709673 1.0
-1.5349887521368828 -1.0
6.261608101624631 1.0
-1.7785792050518694 -1.0
5.9828376319009635 1.0
-2.3843786507236473 -1.0
5.209496353510815 1.0
-2.618095991766154 -1.0
5.132274333773523 1.0
-2.80540852919637 -1.0
5.0897138954490515 1.0
-2.9734333616977437 -1.0
5.026681985473886 1.0
-3.1279519955151045 -1.0
4.94847248450867 1.0
-3.2461619178499177 -1.0
4.895241761845625 1.0
-3.351864693219852 -1.0
4.799175300798822 1.0
-3.454823793080436 -1.0
4.721814815970504 1.0
-3.5510069312850874 -1.0
4.610600738975165 1.0
-3.638684087157287 -1.0
4.5286153546892365 1.0
-3.7202133417868595 -1.0
4.407747590116458 1.0
-3.805483874712195 -1.0
4.301749536448483 1.0
-3.8894936363826673 -1.0
4.187387604304433 1.0
-3.971246701330074 -1.0
4.066407497732598 1.0
-4.052003037257236 -1.0
3.941880485170543 1.0
-4.130927785838367 -1.0
3.814551466972489 1.0
-4.20704131136705 -1.0
3.687959533823289 1.0
-4.277455610307129 -1.0
3.569879126533806 1.0
-4.343669763916864 -1.0
3.454829542884738 1.0
-4.409275171918296 -1.0
3.343026350703667 1.0
-4.473440927638592 -1.0
3.2350203280592496 1.0
-4.5373833282876035 -1.0
3.1192102997269444 1.0
-4.597630663053849 -1.0
2.997919408215978 1.0
-4.6511162124349426 -1.0
2.8959915855556346 1.0
-4.702315369091195 -1.0
2.804316154487026 1.0
-4.753101660727111 -1.0
2.7147326039963104 1.0
-4.797617015288438 -1.0
2.65062073474337 1.0
-4.8353852906298584 -1.0
2.6015822290576693 1.0
-4.3980527128607605 -1.0
3.2033143080780633 1.0
-4.3526267725584376 -1.0
3.064755121205337 1.0
-4.337733317088407 -1.0
2.9705601082435464 1.0
-4.32950597844399 -1.0
2.858534490770012 1.0
-4.325125566573661 -1.0
2.813001232342174 1.0
-4.316382651590118 -1.0
2.781589432662088 1.0
-4.267917285184126 -1.0
2.9188788127145244 1.0
-4.161330394472316 -1.0
3.1182061368084533 1.0
-4.007209317042452 -1.0
3.4644795175386207 1.0
-3.7972601812211906 -1.0
3.876627591063766 1.0
-3.507171203092696 -1.0
4.389546431124927 1.0
-3.2244741408680966 -1.0
4.768885892412015 1.0
-3.010766848007222 -1.0
5.052720506960156 1.0
-2.884268505118712 -1.0
5.178149087986469 1.0
-2.82418992146728 -1.0
5.194723818552575 1.0
-2.8290488987963727 -1.0
5.141096816768481 1.0
-2.882735788811374 -1.0
5.003925381419435 1.0
-2.98934292054696 -1.0
4.7798882879878875 1.0
-3.153458725688779 -1.0
4.51428821361111 1.0
-3.293829521696523 -1.0
4.341433939654621 1.0
-3.8259412233124976 -1.0
3.6569492772031253 1.0
-3.968657785298376 -1.0
3.6895944701367966 1.0
-4.068431232720172 -1.0
3.7115351185362897 1.0
-4.149057803726805 -1.0
3.736330088198656 1.0
-4.236632512698691 -1.0
3.714444790366258 1.0
