hour amb tz_v3 tz_v35 tz_hy ts_v3 ts_v35 ts_hy p_v3 p_v35 p_hy
4.25 -3.3703125000000114 22.280258490026426 17.50140697798963 21.997190500529598 28.68878971040249 18.0 27.655818052589893 2.157363546325708 0.480267734408914 2.036914197124046
4.5 -3.3000000000000114 22.379065386096386 24.79910336333353 22.00204665468118 28.698346197605133 35.0 27.63653776049614 2.2190566327049392 3.613627378369669 2.0611461847533454
4.75 -3.1000000000000227 22.358617265395253 17.468122657632932 21.939371281049205 28.657676726579666 18.0 27.549901142716408 2.211604106008911 0.5006736054505938 2.043783078445696
5.0 -2.8999999999999773 22.38487453167528 24.67304190170205 21.929537801912545 28.553378403186798 35.0 27.59163924306631 2.231387879286345 3.591106951150679 2.0508498970194853
5.25 -2.6999999999999886 22.38211371940463 17.449322720674218 21.932048648924933 28.379202842712402 18.0 27.62749259918928 2.235543106030965 0.5121780577766906 2.0612130212290247
5.5 -2.5 22.348454593441033 24.6023347334106 21.93416211753862 28.167695552110672 35.0 27.64236094802618 2.224871132552023 3.5881098163485157 2.0692989749001747
5.75 -2.3000000000000114 22.115884727844104 17.435171261853327 21.81674755790965 27.70714709162712 18.0 27.534367702901363 2.1178528931675653 0.5208369935822709 2.017690749243321
6.0 -2.1000000000000227 21.978057153939858 24.508935383907215 21.77180743622489 27.387546557933092 35.0 27.582819029688835 2.0686426475099537 3.565902236050147 2.0053524094975406
6.25 -1.8999999999999773 21.870498319925105 17.426053781333508 21.75273361271826 27.085308115929365 18.0 27.62018635123968 2.030613212671668 0.5264104926658463 2.000177199224397
6.5 -1.6999999999999886 21.81936229589229 24.530282156775 21.787809161369807 26.802825700491667 35.0 27.620387487113476 1.9740132076864394 3.5417392966981596 1.9754485347281314
6.75 -1.6578124999999773 21.70026384978894 17.543580737379784 21.811496041055705 26.239062555134296 18.0 27.466428361833096 1.7903559326058152 0.45403758188784255 1.8479902858011088
7.0 -1.7375000000000114 21.647674245738358 24.958965822920675 21.91025757508902 25.634011331945658 35.0 27.295312270522118 1.5995927347463506 3.3956567183507427 1.7091882608139999
7.25 -1.6484375 21.50882642961176 17.786959161770085 21.94190317535481 24.926644012331963 18.0 27.00487333536148 1.40784379834372 0.3042069261439932 1.5687936982310948
7.5 -1.1000000000000227 21.36651637057969 25.47408562814212 21.947101414637984 24.33166965842247 35.0 26.740797702223063 1.2424328267771951 3.300613982631451 1.4409714014315573
7.75 -0.22500000000002274 21.51149751618425 18.52393177154954 22.34905695458758 23.16359941661358 18.0 25.884733214974403 0.6972203110545169 0.2699117433282484 0.9846572821842242
8.0 0.6499999999999773 20.93559884396558 26.448690718563114 22.194323407473576 21.733435451984406 35.0 25.167773626744747 0.3620518316276937 2.839246615430811 0.7130902126911033
8.25 1.5249999999999773 20.97243296176623 18.914994588011268 22.232348194002782 21.545662701129913 18.0 25.143796786665916 0.25780985190680433 0.3421707902295793 0.5660629173743525
8.5 2.3999999999999773 20.961717935214324 26.85967061980466 22.354296251184905 21.121422559022903 35.0 25.228456750512123 0.10083988428460122 2.502091734952161 0.45914701173969186
8.75 3.2749999999999773 20.69463422070629 19.32513561827534 22.33864167049387 20.156709045171738 18.0 24.426102824509144 0.1019464875733392 0.41798966676937144 0.2918214817975042
9.0 4.149999999999977 20.996470148275534 27.29583608620038 22.490617103066995 20.236498177051544 35.0 24.09725111722946 0.12125215059128351 2.1701313155618034 0.18234679570167553
9.25 5.024999999999977 20.991893301939 19.789161171586898 22.77021181662309 19.729456931352615 18.0 23.766757011413574 0.18633268973350903 0.5037955897064337 0.09589528560480852
9.5 5.899999999999977 21.274768411665264 27.863900540834663 23.104940701732744 19.738458395004272 35.0 23.192692428827286 0.21813310202829628 1.895535031421315 0.008385356915148577
9.75 6.774999999999977 20.838809332137487 20.32479215765727 23.150965044756674 18.530094861984253 18.0 21.280092924833298 0.35581892878285715 0.6028622754787657 0.0670762550094441
10.0 7.649999999999977 21.447795598387188 28.407297989607855 23.16693264850835 19.027210026979446 35.0 19.83008313179016 0.34318897411891247 1.6292954660516183 0.13838416251688182
10.25 8.524999999999977 21.01782574711251 20.87739604445352 23.18433103933353 18.0 18.0 18.72511914372444 0.5056265470398867 0.7050888351299793 0.21035095742388804
10.5 9.399999999999977 21.704351272824624 29.00642389787265 23.235584476949555 18.57453727722168 35.0 18.0 0.4731266730859006 1.4345097130046098 0.27941308511480617
10.75 9.962343750000002 21.35164468610685 21.426524296209493 23.360848674301963 18.0 18.0 18.0 0.6522247837335365 0.8066876790212087 0.3355922062497546
11.0 10.07458333333335 21.679660315073193 29.586154886377187 23.38128961169889 18.0 35.0 18.0 0.6520184460475454 1.2738017881163222 0.40048896825698127
11.25 9.999531250000018 21.707415293449117 21.89286352490376 23.384633939277364 18.0 18.0 18.0 0.7422963899689979 0.8929752254771993 0.4611684900656512
11.5 10.0 21.864717526360494 30.117220002433726 23.395876625333642 18.0 35.0 18.0 0.7818818299238628 1.165601350111758 0.5202413046015847
11.75 10.125042613636367 21.951766039390634 22.308625881488922 23.39025796379974 18.0 18.0 18.0 0.8441014537697238 0.9699064721759662 0.5836199384194001
12.0 10.249280303030332 22.062437006254754 30.602558698802227 23.393812966050973 18.0 35.0 18.0 0.8890100145856202 1.0746198918826275 0.6423819204438586
12.25 10.373877840909074 22.155181854934597 22.676963872862984 23.39953830712625 18.0 18.0 18.0 0.9343346196978896 1.038064640254712 0.6981276087480162
12.5 10.5 22.274230378327104 31.065090182110282 23.409101461634236 18.0 35.0 18.0 0.963592493374196 0.996465986766221 0.7507683707182686
12.75 10.660653409090912 22.394060964956452 23.00166438509342 23.391596404805853 18.0 18.0 18.0 0.9857674897410267 1.0981479176861544 0.8060227055399526
13.0 10.851136363636385 22.50035665743337 31.481095946097867 23.39595887126967 18.0 35.0 18.0 1.0054378897502407 0.9222947105328169 0.8510486475611377
13.25 11.016051136363615 22.58808420342251 23.266102614762474 23.401544954702103 18.0 18.0 18.0 1.0216731194933442 1.1470805639918316 0.8883038509991755
13.5 11.100000000000023 22.65077158834805 31.813082191630656 23.40111121461956 18.0 35.0 18.0 1.033276861536457 0.8694321875582601 0.9162513576332803
13.75 11.066051136363626 22.68476629476072 23.429987222243426 23.42391243166503 18.0 18.0 18.0 1.0395744976660108 1.177414845781034 0.9248917872934354
14.0 10.951136363636351 22.691398217907647 31.995017386094503 23.418290587705087 18.0 35.0 18.0 1.040812452804026 0.8484551270182314 0.9291147019239684
14.25 10.81065340909089 22.675048664055396 23.482489983250105 23.40654053964937 18.0 18.0 18.0 1.037801014934274 1.1871538375411326 0.9245369540098178
14.5 10.699999999999989 22.69887707936971 32.044542434017046 23.39611615357302 18.0 35.0 18.0 1.0106065255329553 0.8555003748428962 0.911844604320993
14.75 10.624112215909065 22.809960778513755 23.459974341607733 23.426217529936196 18.0 18.0 18.0 0.9503470133835378 1.1830222778150945 0.8840393150067208
15.0 10.5499053030303 22.81587730556481 32.013547381506044 23.429780639021544 18.0 35.0 18.0 0.9208994620133469 0.8787830249754733 0.8578872340659169
15.25 10.475745738636363 22.862037965017862 23.371843324078043 23.42749524043512 18.0 18.0 18.0 0.873038939635219 1.166756378354023 0.8280684120476182
