rtime rsev
0.01488095238095238 0.05766052218660889
0.7708333333333335 0.27561720827879554
0.046875 0.039774036794933444
0.04389880952380952 0.050752453873131
0.8236607142857143 0.2783207621368432
0.023809523809523808 0.017256737864009608
