horizon_h,horizon_steps,n_windows,temp_rmse_c,temp_mae_c,temp_bias_c,temp_p95_abs_error_c,energy_error_rmse_kwh,energy_error_mae_kwh
1.0,4,10720,1.434846308732093,1.0834283941799498,0.08750643416849199,2.89709652930872,0.3116325630330836,0.2462309270339015
4.0,16,10624,1.44017164155496,1.0889643812430707,0.0857559210825046,2.901910515553451,1.1153645531473584,0.8772349658590161
8.0,32,10496,1.4445868068477021,1.0918351962759387,0.07645132279332187,2.907910991202824,1.9025103340449925,1.4512576957999368
24.0,96,9984,1.4649332914817963,1.1060498720986731,0.0914500739015084,2.966427313046718,3.7048878541404133,2.691321983245188
