episode_id,season,policy,n_steps,temp_rmse_c,temp_mae_c,temp_bias_c,power_rmse_w,power_mae_w
bestest_air_article7_style_15min__peak_heat_window_hdrl,peak_heat_window,hdrl,1343,1.2641333840502231,0.8477939207716094,0.2564572873061725,294.5898767018963,244.35867643865473
bestest_air_article7_style_15min__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,1.180206844171218,0.9584030925924544,0.01097119536390103,290.6787976729765,233.19053848396265
bestest_air_article7_style_15min__typical_heat_window_hdrl,typical_heat_window,hdrl,1343,1.6177236106073407,1.194398594670334,0.0927179953592253,386.09511001637196,281.89477569725506
bestest_air_article7_style_15min__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,1.40011252224121,1.125227366235865,0.12952192005638274,346.3651901852828,265.57484904691125
bestest_air_article7_style_15min_article22_gru__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,0.8500505932189666,0.6588833216027734,0.09786700932124263,295.303362682132,233.58210559221592
bestest_air_article7_style_15min_article22_gru__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,1.0936701364368355,0.8880592451402022,0.06713394501793657,327.28586240952563,267.51901137802923
bestest_air_article7_style_15min_ms_guarded__peak_heat_window_thermostatic,peak_heat_window,thermostatic,1343,1.633611419899796,1.2767446830391733,0.043520516214861645,272.60227167855606,220.10041202849175
bestest_air_article7_style_15min_ms_guarded__typical_heat_window_thermostatic,typical_heat_window,thermostatic,1343,2.093225627020256,1.7246654361827767,0.01984530433321398,337.35397299194625,257.59265056818396
