temp_rmse_c,temp_bias_c,power_rmse_w,power_bias_w,action_rmse,boptest_m_s,surrogate_m_s,ms_gap,boptest_violation_pct,surrogate_violation_pct,violation_gap_pct,boptest_energy_kwh,surrogate_energy_kwh,energy_gap_kwh,scenario,label,start_day_index,duration_days,step_sec
4.290694645500848,-1.1387598071318135,1339.7099223082048,-461.18238498905254,0.9901427136254111,1.0801569479207482,0.16649990990048363,-0.9136570380202647,76.41369047619048,0.2976190476190476,-76.11607142857143,553.20718498181,398.2499036254883,-154.9572813563217,peak_heat_window,Peak heat window,3,14,900
4.450518582004094,-1.0646050329517618,1505.860825419902,-553.7366360691075,1.0253759955033268,1.1375483506207411,0.08888680594308035,-1.0486615446776608,83.25892857142857,0.1488095238095238,-83.11011904761905,583.8571567681703,397.8016470489502,-186.05550971922008,typical_heat_window,Typical heat window,37,14,900
