epoch,train_loss,train_rmse_temp,val_loss,val_rmse_temp,loss_c_prior_train,loss_c_prior_val,c_zon_j_per_k,czon_lr
16,3.4908442136013145,1.8675030686638572,3.296750545501709,1.8154758214950562,0.0075204233977605,0.007979628629982471,579523.25,0.001
17,3.500351905822754,1.8699351621396614,3.2803032398223877,1.8109149932861328,0.00841976987254439,0.008899376727640629,582432.625,0.001
18,3.46613174496275,1.8610345089074336,3.2639784812927246,1.80637526512146,0.009366846699832064,0.009870417416095734,585360.0,0.001
19,3.447944583314838,1.8561240326274524,3.2480406761169434,1.80193030834198,0.010352963722790733,0.010875610634684563,588257.0,0.001
20,3.421899564338453,1.849107279922023,3.2323451042175293,1.7975407838821411,0.011382137763906609,0.01192245353013277,591148.5,0.001
21,3.414065527193474,1.8470443559415413,3.2170662879943848,1.7932559251785278,0.012440354619739634,0.012996725738048553,594000.625,0.001
22,3.3935409964937153,1.841416835784912,3.201934337615967,1.7890005111694336,0.013539387985612408,0.014115745201706886,596862.6875,0.001
23,3.367277831742258,1.8339089046825061,3.1871683597564697,1.784836769104004,0.014666002977526548,0.015261877328157425,599692.125,0.001
24,3.364597342231057,1.833188811937968,3.1726930141448975,1.780743956565857,0.01582695207925457,0.016438554972410202,602501.5625,0.001
25,3.3401325977209844,1.8267196200110696,3.1582908630371094,1.7766611576080322,0.01703250865367326,0.01766272634267807,605332.625,0.001
26,3.3441173885807847,1.8274289477955212,3.1442911624908447,1.7726818323135376,0.01826256016890208,0.01890462450683117,608119.75,0.001
27,3.3242374044476133,1.8221399784088135,3.1304750442504883,1.7687444686889648,0.019522696677030937,0.020182207226753235,610904.8125,0.001
28,3.3103784503358784,1.818176674120354,3.1168646812438965,1.7648556232452393,0.020813127132979305,0.021491771563887596,613682.6875,0.001
29,3.2907524686871152,1.8126773798104487,3.103468179702759,1.76101815700531,0.022139423555045418,0.022831546142697334,616450.75,0.001
30,3.2542622884114585,1.8027323990157156,3.090270519256592,1.7572280168533325,0.023495433005419643,0.024201737716794014,619211.3125,0.001
31,3.24731715520223,1.800978472738555,3.077493190765381,1.753549337387085,0.0248603027765498,0.025577068328857422,621916.25,0.001
32,3.2414536981871636,1.7991432493383235,3.06483793258667,1.7498968839645386,0.026258744073636604,0.026987271383404732,624627.375,0.001
33,3.215657523184112,1.791814305565574,3.0523464679718018,1.7462828159332275,0.027684839216597153,0.028427274897694588,627335.25,0.001
34,3.20810316548203,1.7897892648523503,3.0400898456573486,1.7427279949188232,0.029129720264763542,0.029887553304433823,630023.5,0.001
35,3.1894437038537227,1.7846932013829548,3.027916669845581,1.7391889095306396,0.03061453766669288,0.03138508275151253,632724.875,0.001
36,3.1770450274149575,1.7810048551270456,3.0160069465637207,1.7357181310653687,0.03211496341409105,0.03289707377552986,635398.5,0.001
37,3.158756227204294,1.7756225195798008,3.004185199737549,1.7322646379470825,0.03365020781303897,0.0344439260661602,638083.0,0.001
38,3.1570022828651196,1.775424841678504,2.9926517009735107,1.7288874387741089,0.03519724580374631,0.03599916398525238,640732.125,0.001
39,3.1360231385086523,1.7692424456278484,2.981186628341675,1.7255223989486694,0.03677325469977928,0.03759022429585457,643395.5,0.001
40,3.121805256063288,1.7654301542224307,2.9700076580047607,1.722233772277832,0.03835879695234877,0.03918661177158356,646021.625,0.001
41,3.115529594999371,1.7635180372180361,2.9589455127716064,1.7189719676971436,0.03997317735444416,0.040810029953718185,648649.375,0.001
42,3.0990809888550728,1.7586684082493638,2.9479289054870605,1.7157161235809326,0.041613480697075524,0.0424715057015419,651295.5,0.001
43,3.0881322875167383,1.7556435772866914,2.9371933937072754,1.712536096572876,0.043275403705510224,0.04413406923413277,653902.5,0.001
44,3.078769553791393,1.752717541925835,2.926609992980957,1.709394097328186,0.044942921083984955,0.04581589624285698,656500.75,0.001
45,3.0656493504842124,1.7492916981379192,2.9161148071289062,1.7062714099884033,0.04664565713116617,0.04752667620778084,659105.25,0.001
46,3.0460809577595103,1.7433854088638767,2.905794382095337,1.7031937837600708,0.04836021002494928,0.049251455813646317,661694.1875,0.001
47,3.0480206373966103,1.7439934557134456,2.8955957889556885,1.7001458406448364,0.05009778171326175,0.050997503101825714,664279.8125,0.001
48,3.0338274276617803,1.7400377483078928,2.8855650424957275,1.6971415281295776,0.0518478982602105,0.05275643616914749,666850.1875,0.001
