epoch,train_loss,val_loss,val_multi,rmse_temp,mae_temp,mse_power,r2_temp,val_rollout_windows,val_rollout_h2_rmse,val_rollout_h4_rmse,val_rollout_rmse,val_rollout_weighted_rmse,val_rollout_h2_weight,val_rollout_h4_weight
1,1.4324471047695946,0.18503538188007143,0.2638451788160536,0.21766897013752762,0.1708899438381195,0.02376418560743332,0.9603042910121146,256.0,0.36987554960158064,0.5882330413601966,0.4790542954808886,0.4790542954808886,0.5,0.5
2,0.3642403855919838,0.14556746929883957,0.2085376116964552,0.20054515880984256,0.1562955528497696,0.012414774857461452,0.9663042684996384,256.0,0.3429555006531795,0.540493633399421,0.44172456702630025,0.44172456702630025,0.5,0.5
3,0.31775852643391667,0.3003748291068607,0.438270691368315,0.2828823114083233,0.23239538073539734,0.008877350948750973,0.9329556596834053,256.0,0.49478357575824955,0.7873457497457513,0.6410646627520005,0.6410646627520005,0.5,0.5
4,0.30357424476567435,0.2285823788907793,0.3347063461939494,0.2431186265894568,0.20562784373760223,0.0067511494271457195,0.9504792735274018,256.0,0.42036322630233763,0.6798672547029703,0.5501152405026539,0.5501152405026539,0.5,0.5
5,0.286099159542252,0.2619071635935042,0.38407086663775974,0.26336587174198295,0.20563282072544098,0.005344612058252096,0.941887505154457,256.0,0.4633490255750855,0.7385486327630011,0.6009488291690432,0.6009488291690432,0.5,0.5
6,0.2734742751892875,0.24997044603029886,0.3645978785223431,0.25898953716029777,0.20926374197006226,0.004607821349054575,0.9438027646058121,256.0,0.45323783320738503,0.7169751687576056,0.5851065009824953,0.5851065009824953,0.5,0.5
7,0.30153840736431237,0.09896471558345689,0.1415624651643965,0.16699148479113046,0.12884362041950226,0.004036623518913984,0.9766364309068672,256.0,0.28239784230154913,0.4434757821618304,0.3629368122316898,0.3629368122316898,0.5,0.5
8,0.25187643683132005,0.17515278276469973,0.26063382791148293,0.21023119012184402,0.1818045675754547,0.003571003209799528,0.9629707573505681,256.0,0.3677924733890437,0.6097727659708722,0.48878261967995795,0.48878261967995795,0.5,0.5
9,0.2545581924564698,0.23468762305047777,0.35018452008565265,0.24451993087311022,0.1898432821035385,0.003518765326589346,0.9499067666944091,256.0,0.43710792667514997,0.7148225800125351,0.5759652533438425,0.5759652533438425,0.5,0.5
10,0.24247159195296905,0.09600514504644606,0.13970986422565249,0.16137247468906413,0.1284220665693283,0.0033977183047682047,0.9781822760486881,256.0,0.2752149365890577,0.44606038224629213,0.3606376594176749,0.3606376594176749,0.5,0.5
